# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7buy_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
274	1.3789	50.04
275	1.3245	46.17
276	1.4283	53.69
277	1.6433	71.07
278	1.4075	52.14
279	1.3485	47.86
280	1.1878	37.13
281	1.0160	27.17
282	1.1153	32.74
283	1.2129	38.72
284	1.1129	32.60
285	1.1738	36.26
286	1.1147	32.70
287	1.0555	29.32
288	1.0395	28.44
289	0.9884	25.71
290	1.0605	29.60
291	0.9652	24.52
292	1.0432	28.64
293	0.9979	26.21
294	1.0776	30.56
295	1.0655	29.88
296	0.9750	25.02
297	1.0607	29.61
298	1.1916	37.37
299	1.1373	34.04
300	1.1847	36.94
301	1.6436	71.10
302	1.7413	79.80
303	2.0476	110.35
304	1.8811	93.13
305	1.8575	90.81
306	1.8475	89.83
