# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7dmn_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
115	0.7524	14.90
116	0.8638	19.64
117	1.0164	27.19
118	1.1959	37.64
119	1.3245	46.17
120	1.1681	35.91
121	1.1522	34.94
122	1.0444	28.71
123	0.8058	17.09
124	0.7682	15.53
125	0.7557	15.03
126	0.7397	14.40
127	0.7714	15.66
128	0.7517	14.87
129	0.7935	16.57
130	0.7836	16.16
131	0.8226	17.81
132	0.8228	17.82
133	0.7821	16.10
134	0.7997	16.83
135	0.7699	15.60
136	0.8140	17.44
137	0.7942	16.60
138	0.7831	16.14
139	0.7405	14.43
140	0.8608	19.50
141	0.8514	19.08
142	0.8481	18.93
143	0.8065	17.12
144	0.8016	16.91
145	0.7494	14.78
146	0.7932	16.56
147	0.7617	15.27
148	0.7920	16.51
149	0.7181	13.57
150	0.8168	17.56
151	0.7527	14.91
152	0.8201	17.70
153	0.7353	14.23
154	0.7802	16.02
155	0.8035	16.99
156	0.7947	16.62
157	0.7534	14.94
158	0.7130	13.38
159	0.6908	12.56
160	0.7270	13.91
161	0.7751	15.81
162	0.7246	13.82
163	0.7903	16.44
164	0.7714	15.66
165	0.8198	17.69
166	0.7527	14.91
167	0.7884	16.36
168	0.8638	19.64
169	0.8307	18.16
170	0.7662	15.45
171	0.7283	13.96
172	0.7033	13.02
173	0.6355	10.63
174	0.6397	10.77
175	0.6625	11.55
176	0.6526	11.21
177	0.6538	11.25
178	0.6693	11.79
179	0.7138	13.41
180	0.7173	13.54
181	0.7151	13.46
182	0.7894	16.40
183	0.7612	15.25
184	0.8649	19.69
185	0.8336	18.29
186	0.7691	15.57
187	0.7889	16.38
188	0.8265	17.98
189	0.7997	16.83
190	0.8838	20.56
191	0.8654	19.71
192	0.8743	20.12
193	0.8465	18.86
194	0.8494	18.99
195	0.9026	21.44
196	0.8778	20.28
197	0.9391	23.21
198	0.8436	18.73
199	0.8682	19.84
200	0.7731	15.73
201	0.8025	16.95
202	0.8242	17.88
203	0.8096	17.25
204	0.7304	14.04
205	0.6858	12.38
206	0.6176	10.04
207	0.5696	8.54
208	0.5270	7.31
209	0.5887	9.12
210	0.6552	11.30
211	0.6108	9.82
212	0.6444	10.93
213	0.6806	12.19
214	0.7632	15.33
215	0.7939	16.59
216	0.7773	15.90
217	0.8348	18.34
218	0.8004	16.86
219	0.7901	16.43
220	0.7714	15.66
221	0.8313	18.19
222	0.8006	16.87
223	0.7309	14.06
224	0.6982	12.83
225	0.6550	11.29
226	0.6274	10.36
227	0.6111	9.83
228	0.6313	10.49
229	0.6373	10.69
230	0.6721	11.89
231	0.6927	12.63
232	0.7325	14.12
233	0.7066	13.14
234	0.6825	12.26
235	0.6373	10.69
236	0.5360	7.56
237	0.6170	10.02
238	0.6593	11.44
239	0.6247	10.27
240	0.6331	10.55
241	0.6673	11.72
242	0.7689	15.56
243	0.8813	20.44
244	1.0501	29.02
245	1.2792	43.07
246	1.2592	41.73
247	1.2542	41.40
248	1.5452	62.84
249	1.2940	44.07
250	1.1573	35.25
251	0.9421	23.36
252	0.8023	16.94
253	0.7095	13.25
254	0.6099	9.79
255	0.6500	11.12
256	0.6550	11.29
257	0.6925	12.62
258	0.6864	12.40
259	0.6908	12.56
260	0.7607	15.23
261	0.7780	15.93
262	0.7980	16.76
263	0.7544	14.98
264	0.7020	12.97
265	0.7299	14.02
266	0.7484	14.74
267	0.7369	14.29
268	0.7944	16.61
269	0.8154	17.50
270	0.9221	22.38
271	1.0298	27.91
272	1.2572	41.60
273	1.5283	61.47
274	1.4640	56.41
275	1.2639	42.04
276	1.0786	30.62
277	0.8402	18.58
278	0.8759	20.19
279	0.7755	15.83
280	0.7826	16.12
281	0.7514	14.86
282	0.8413	18.63
283	0.8724	20.03
284	1.0164	27.19
285	1.2813	43.21
286	1.3930	51.07
287	1.5384	62.29
288	1.5259	61.28
289	1.1938	37.51
290	1.0758	30.46
291	0.8862	20.67
292	0.7932	16.56
293	0.8245	17.89
294	0.7887	16.37
295	0.7819	16.09
296	0.8131	17.40
297	0.7862	16.27
298	0.8474	18.90
299	0.7314	14.08
300	0.7642	15.37
301	0.7042	13.05
302	0.7071	13.16
303	0.7780	15.93
304	0.7944	16.61
305	0.8395	18.55
306	0.7634	15.34
307	0.8184	17.63
308	0.7994	16.82
309	0.9779	25.17
310	1.1167	32.82
311	1.3256	46.25
312	1.4133	52.57
313	1.0971	31.68
314	0.9527	23.89
315	0.9401	23.26
316	0.8208	17.73
317	0.8072	17.15
318	0.7280	13.95
319	0.8053	17.07
320	0.7275	13.93
321	0.7812	16.06
322	0.7335	14.16
323	0.7384	14.35
324	0.7050	13.08
325	0.6927	12.63
326	0.6702	11.82
327	0.6610	11.50
328	0.7471	14.69
329	0.8217	17.77
330	0.7968	16.71
331	0.7728	15.72
332	0.7896	16.41
333	0.8178	17.60
334	0.8359	18.39
335	0.8082	17.19
336	0.8826	20.50
337	0.8605	19.49
338	0.7231	13.76
339	0.7233	13.77
340	0.6996	12.88
341	0.7006	12.92
342	0.6630	11.57
343	0.6447	10.94
344	0.6561	11.33
345	0.6388	10.74
346	0.6491	11.09
347	0.7322	14.11
348	0.7711	15.65
349	0.9038	21.50
350	0.7537	14.95
351	0.7647	15.39
352	0.8656	19.72
353	1.0013	26.39
354	0.9221	22.38
355	0.8238	17.86
356	0.8667	19.77
357	0.7283	13.96
358	0.7913	16.48
359	0.7082	13.20
360	0.6367	10.67
361	0.6005	9.49
362	0.5893	9.14
363	0.5906	9.18
364	0.6219	10.18
365	0.6509	11.15
366	0.7286	13.97
367	0.7937	16.58
368	0.8479	18.92
369	1.1401	34.21
