# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 5znj_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
96	1.2490	41.06
97	1.2340	40.08
98	1.1694	35.99
99	1.1386	34.12
100	1.1274	33.45
101	1.1552	35.12
102	1.1534	35.01
103	1.2079	38.40
104	1.1715	36.12
105	1.2104	38.56
106	1.2835	43.36
107	1.2688	42.37
108	1.2425	40.63
109	1.2123	38.68
110	1.1167	32.82
111	1.0820	30.81
112	1.0468	28.84
113	1.0144	27.08
114	0.9996	26.30
115	0.9991	26.27
116	1.0216	27.47
117	1.0531	29.19
118	1.0786	30.62
119	1.0539	29.23
120	1.0455	28.77
121	1.0784	30.61
122	1.0832	30.88
123	1.0809	30.75
124	1.1250	33.31
125	1.2008	37.95
126	1.2878	43.65
127	1.2678	42.30
128	1.2749	42.78
129	1.3301	46.56
130	1.3686	49.30
131	1.3837	50.39
132	1.3758	49.82
133	1.3164	45.61
134	1.2560	41.52
135	1.2185	39.08
136	1.1751	36.34
137	1.0872	31.11
138	1.0316	28.01
139	0.9713	24.83
140	0.9393	23.22
141	0.9342	22.97
142	0.9346	22.99
143	0.9625	24.38
144	0.9650	24.51
145	0.9937	25.99
146	1.0187	27.31
147	1.0737	30.34
148	1.1095	32.40
149	1.2082	38.42
150	1.1949	37.58
151	1.1738	36.26
152	1.1842	36.91
153	1.1580	35.29
154	1.0893	31.23
155	1.0432	28.64
156	1.0459	28.79
157	1.0495	28.99
158	1.0371	28.31
159	1.0325	28.06
160	0.9968	26.15
161	0.9693	24.73
162	0.9439	23.45
163	0.9461	23.56
164	0.9609	24.30
165	0.9636	24.44
166	0.9797	25.26
167	1.0130	27.01
168	1.0692	30.09
169	1.1230	33.19
170	1.1665	35.81
171	1.2527	41.30
172	1.3137	45.42
173	1.3308	46.61
174	1.2912	43.88
175	1.2458	40.85
176	1.2062	38.29
177	1.2260	39.56
178	1.2027	38.07
179	1.1449	34.50
180	1.1324	33.75
181	1.1778	36.51
182	1.1304	33.63
183	1.0994	31.81
184	1.1143	32.68
185	1.1434	34.41
186	1.0814	30.78
187	1.0708	30.18
188	1.1141	32.67
189	1.1158	32.77
190	1.1277	33.47
191	1.0692	30.09
192	1.0501	29.02
193	1.1231	33.20
194	1.0945	31.53
195	1.0802	30.71
196	1.1327	33.77
197	1.1416	34.30
198	1.1561	35.18
199	1.1401	34.21
200	1.1749	36.33
201	1.1474	34.65
202	1.1624	35.56
203	1.1965	37.68
204	1.2302	39.83
205	1.2939	44.06
206	1.3256	46.25
207	1.3323	46.72
208	1.3685	49.29
209	1.4177	52.90
210	1.4252	53.46
211	1.4370	54.35
212	1.4125	52.51
213	1.3233	46.09
214	1.2215	39.27
215	1.1611	35.48
216	1.1332	33.80
217	1.0814	30.78
218	1.0816	30.79
219	1.0884	31.18
220	1.1517	34.91
221	1.2132	38.74
222	1.2562	41.53
223	1.2598	41.77
224	1.2179	39.04
225	1.2156	38.89
226	1.1530	34.99
227	1.1441	34.45
228	1.1607	35.46
229	1.2320	39.95
230	1.3050	44.82
231	1.4181	52.93
232	1.5085	59.89
233	1.5426	62.63
234	1.4967	58.96
235	1.4584	55.98
236	1.3849	50.48
237	1.3096	45.14
238	1.2368	40.26
239	1.1854	36.98
240	1.2021	38.03
241	1.2725	42.62
242	1.3548	48.31
243	1.3586	48.58
244	1.4130	52.55
245	1.4200	53.07
246	1.4855	58.08
247	1.5274	61.40
248	1.6290	69.84
249	1.6534	71.95
250	1.6441	71.14
251	1.6630	72.79
252	1.6692	73.33
253	1.6791	74.20
254	1.7068	76.67
255	1.7477	80.39
256	1.7641	81.91
257	1.7878	84.12
258	1.7765	83.06
259	1.7223	78.07
260	1.6992	75.99
261	1.6554	72.12
262	1.6148	68.63
263	1.5914	66.65
264	1.5683	64.73
265	1.5991	67.30
266	1.5916	66.67
267	1.5528	63.46
268	1.5099	60.00
269	1.4291	53.75
270	1.3747	49.74
271	1.3579	48.53
272	1.3747	49.74
273	1.3790	50.05
274	1.3769	49.90
275	1.3979	51.43
276	1.4382	54.44
277	1.4658	56.55
278	1.4867	58.17
279	1.4975	59.02
280	1.4576	55.92
281	1.3888	50.76
282	1.3926	51.04
283	1.4525	55.53
284	1.4556	55.76
285	1.4333	54.07
286	1.4055	51.99
287	1.3954	51.25
288	1.4043	51.90
289	1.4451	54.96
290	1.4447	54.93
291	1.5013	59.32
292	1.4922	58.60
293	1.5378	62.24
294	1.5777	65.51
295	1.6101	68.23
296	1.5720	65.04
297	1.5075	59.81
298	1.4711	56.96
299	1.4184	52.95
300	1.4040	51.88
301	1.3841	50.42
302	1.3652	49.05
303	1.3383	47.14
304	1.3235	46.10
305	1.3066	44.93
306	1.3134	45.40
307	1.3153	45.53
308	1.3012	44.56
309	1.3285	46.45
310	1.3177	45.70
311	1.3312	46.64
312	1.3441	47.55
313	1.3572	48.48
314	1.3628	48.88
315	1.3677	49.23
316	1.4010	51.66
317	1.4107	52.38
318	1.4557	55.77
319	1.4401	54.58
320	1.4810	57.73
321	1.4944	58.78
322	1.4675	56.68
323	1.5050	59.61
324	1.5371	62.18
325	1.6053	67.82
326	1.7028	76.31
327	1.7724	82.68
328	1.8493	90.01
329	1.8250	87.66
330	1.8320	88.33
331	1.9137	96.39
332	1.9272	97.75
333	1.8856	93.58
334	1.8714	92.17
335	1.5718	65.02
336	1.5170	60.57
337	1.5103	60.03
338	1.5192	60.74
339	1.5561	63.73
340	1.6427	71.02
341	1.6979	75.87
342	1.7873	84.07
343	1.7881	84.15
344	1.7687	82.33
345	1.6942	75.54
346	1.6162	68.75
347	1.5600	64.05
348	1.4984	59.09
349	1.4491	55.27
350	1.4111	52.41
351	1.4279	53.66
352	1.3931	51.08
353	1.4082	52.19
354	1.4951	58.83
355	1.5149	60.40
356	1.5092	59.95
357	1.5552	63.66
358	1.5635	64.34
359	1.5377	62.23
360	1.4649	56.48
361	1.4125	52.51
362	1.4083	52.20
363	1.4520	55.49
364	1.5506	63.28
365	1.5978	67.19
366	1.6533	71.94
367	1.6658	73.03
368	1.6335	70.23
369	1.5581	63.89
370	1.5163	60.51
371	1.5361	62.10
372	1.5812	65.80
373	1.6250	69.50
374	1.6188	68.97
375	1.6801	74.29
376	1.7234	78.17
377	1.7853	83.89
378	1.7904	84.37
379	1.7096	76.92
380	1.6577	72.32
381	1.6445	71.18
382	1.6227	69.30
383	1.6397	70.76
384	1.6427	71.02
385	1.5756	65.34
386	1.4943	58.77
387	1.4113	52.42
388	1.3551	48.33
389	1.3073	44.98
390	1.2781	42.99
391	1.3220	46.00
392	1.3725	49.58
393	1.4498	55.32
394	1.4998	59.20
395	1.5007	59.27
396	1.5570	63.80
397	1.5515	63.35
398	1.5782	65.55
399	1.5719	65.03
400	1.6244	69.45
401	1.6635	72.83
402	1.6670	73.14
403	1.6123	68.42
404	1.5392	62.35
405	1.4358	54.26
406	1.2827	43.30
407	1.2204	39.20
408	1.1788	36.57
409	1.1334	33.81
410	1.0776	30.56
411	1.0520	29.13
412	1.0557	29.33
413	1.0274	27.78
414	1.0444	28.71
415	1.0744	30.38
416	1.0940	31.50
417	1.1391	34.15
418	1.1378	34.07
419	1.2051	38.22
420	1.2475	40.96
421	1.2715	42.55
422	1.2880	43.66
423	1.2974	44.30
424	1.2206	39.21
425	1.2778	42.97
426	1.3531	48.19
427	1.3089	45.09
428	1.2798	43.11
429	1.3302	46.57
430	1.2981	44.35
431	1.3147	45.49
432	1.3443	47.56
433	1.4451	54.96
434	1.5178	60.63
435	1.6306	69.98
436	1.6540	72.00
437	1.5900	66.54
438	1.5238	61.11
439	1.4339	54.11
440	1.3574	48.49
441	1.2884	43.69
442	1.2300	39.82
443	1.2021	38.03
444	1.1838	36.88
445	1.1068	32.24
446	1.0765	30.50
447	1.0349	28.19
448	0.9859	25.58
449	0.9551	24.01
450	0.9495	23.73
451	0.9587	24.19
452	0.9760	25.07
453	0.9878	25.68
454	0.9975	26.19
455	1.0201	27.39
456	1.0530	29.18
457	1.0382	28.37
458	1.0382	28.37
459	1.0682	30.03
460	1.1083	32.33
461	1.1191	32.96
462	1.1111	32.49
463	1.1404	34.23
464	1.2025	38.06
465	1.2667	42.23
466	1.2382	40.35
467	1.1666	35.82
468	1.1194	32.98
469	1.1071	32.26
470	1.1058	32.18
471	1.1136	32.64
472	1.1424	34.35
473	1.0765	30.50
474	1.0360	28.25
475	1.0283	27.83
476	1.0233	27.56
477	1.0680	30.02
478	1.1332	33.80
479	1.1438	34.43
480	1.1037	32.06
481	1.1361	33.97
482	1.1553	35.13
483	1.2260	39.56
484	1.2894	43.76
485	1.3131	45.38
486	1.3148	45.50
487	1.3414	47.36
488	1.3403	47.28
489	1.3276	46.39
490	1.3241	46.14
491	1.2936	44.04
492	1.2994	44.44
493	1.3053	44.84
494	1.2752	42.80
495	1.2330	40.01
496	1.2385	40.37
497	1.2622	41.93
498	1.2483	41.01
499	1.2221	39.31
500	1.2816	43.23
501	1.3393	47.21
502	1.2881	43.67
503	1.2730	42.65
504	1.3205	45.89
505	1.2830	43.32
506	1.2282	39.70
507	1.1839	36.89
508	1.1329	33.78
509	1.0853	31.00
510	1.0963	31.63
511	1.1233	33.21
512	1.1780	36.52
513	1.2157	38.90
514	1.3479	47.82
515	1.3825	50.30
516	1.3976	51.41
517	1.3796	50.09
518	1.3386	47.16
519	1.3130	45.37
520	1.2596	41.76
521	1.2628	41.97
522	1.2379	40.33
523	1.1892	37.22
524	1.1594	35.38
525	1.1796	36.62
526	1.1467	34.61
527	1.1100	32.43
528	1.0989	31.78
529	1.1040	32.08
530	1.1707	36.07
531	1.2128	38.71
532	1.2432	40.68
533	1.2411	40.54
534	1.2419	40.59
535	1.2614	41.88
536	1.3131	45.38
537	1.4148	52.68
538	1.4328	54.03
539	1.4155	52.73
540	1.4550	55.72
541	1.4715	56.99
542	1.4253	53.47
543	1.4422	54.74
544	1.3697	49.38
545	1.3671	49.19
546	1.3341	46.84
547	1.3465	47.72
548	1.3154	45.54
549	1.2296	39.79
550	1.2965	44.24
551	1.3918	50.98
552	1.3946	51.19
553	1.4455	54.99
554	1.4511	55.42
555	1.4916	58.56
556	1.4765	57.38
557	1.4468	55.09
558	1.4745	57.22
559	1.4160	52.77
560	1.4549	55.71
561	1.4405	54.61
562	1.3892	50.79
563	1.3965	51.33
564	1.4474	55.14
565	1.4435	54.84
566	1.4110	52.40
567	1.3430	47.47
568	1.3859	50.55
569	1.4485	55.22
570	1.3945	51.18
571	1.3454	47.64
572	1.4315	53.93
573	1.4654	56.52
574	1.3825	50.30
575	1.4321	53.98
