# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 6lrd_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
256	1.4132	52.56
257	1.4679	56.71
258	1.4919	58.58
259	1.5086	59.90
260	1.4245	53.41
261	1.5803	65.73
262	1.4055	51.99
263	1.3444	47.57
264	1.2347	40.12
265	1.1965	37.68
266	1.2092	38.48
267	1.2474	40.95
268	1.1862	37.03
269	1.1085	32.34
270	1.2243	39.45
271	1.2107	38.58
272	1.2022	38.04
273	1.1136	32.64
274	1.0742	30.37
275	1.1591	35.36
276	1.1143	32.68
277	1.0682	30.03
278	1.0893	31.23
279	1.0441	28.69
280	1.0316	28.01
281	1.0870	31.10
282	1.1527	34.97
283	1.1379	34.08
284	1.1258	33.36
285	1.0870	31.10
286	1.1469	34.62
287	1.1755	36.37
288	1.0678	30.01
289	1.0800	30.70
290	1.1230	33.19
291	1.0721	30.25
292	1.0292	27.88
293	1.0413	28.54
294	1.1730	36.21
295	1.1976	37.75
296	1.2856	43.50
297	1.2996	44.45
298	1.3757	49.81
299	1.2887	43.71
300	1.2727	42.63
301	1.2528	41.31
302	1.2268	39.61
303	1.2035	38.12
304	1.2101	38.54
305	1.2531	41.33
306	1.1625	35.57
307	1.1326	33.76
308	1.2032	38.10
309	1.1866	37.06
310	1.1094	32.39
311	1.1106	32.46
312	1.1736	36.25
313	1.1479	34.68
314	1.0879	31.15
315	1.1568	35.22
316	1.2036	38.13
317	1.1775	36.49
318	1.1337	33.83
319	1.2475	40.96
320	1.3212	45.94
321	1.2165	38.95
322	1.2439	40.72
323	1.3647	49.02
324	1.3510	48.04
325	1.2877	43.64
326	1.3930	51.07
327	1.5387	62.31
328	1.3805	50.16
329	1.3380	47.12
330	1.3509	48.03
331	1.4583	55.97
332	1.4365	54.31
333	1.2751	42.79
334	1.2666	42.22
335	1.1922	37.41
336	1.1155	32.75
337	1.1691	35.97
338	1.1723	36.17
339	1.2794	43.08
340	1.4097	52.30
341	1.5389	62.33
342	1.5307	61.67
343	1.3083	45.05
344	1.2417	40.58
345	1.1529	34.98
346	1.1152	32.73
347	1.1431	34.39
348	1.1718	36.14
349	1.0881	31.16
350	1.1138	32.65
351	1.0573	29.42
352	1.1135	32.63
353	1.1661	35.79
354	1.2530	41.32
355	1.1466	34.60
356	1.2231	39.37
357	1.3183	45.74
358	1.2587	41.70
359	1.2905	43.83
360	1.2883	43.68
361	1.1728	36.20
362	1.0933	31.46
363	1.0316	28.01
364	1.1123	32.56
365	1.1088	32.36
366	1.2477	40.97
367	1.2651	42.12
368	1.3441	47.55
369	1.2716	42.56
370	1.2449	40.79
371	1.1542	35.06
372	1.0676	30.00
373	1.1398	34.19
374	1.0226	27.52
375	1.1736	36.25
376	1.1524	34.95
377	1.2880	43.66
378	1.3019	44.61
379	1.1870	37.08
380	1.2182	39.06
381	1.2249	39.49
382	1.2776	42.96
383	1.3056	44.86
384	1.2525	41.29
385	1.2908	43.85
386	1.2981	44.35
387	1.3564	48.42
388	1.3692	49.34
389	1.3815	50.23
390	1.4191	53.00
391	1.3848	50.47
392	1.3303	46.58
393	1.2021	38.03
394	1.3296	46.53
395	1.1444	34.47
396	1.1378	34.07
397	1.1607	35.46
398	1.1941	37.53
399	1.2419	40.59
400	1.2041	38.16
401	1.1049	32.13
402	1.0800	30.70
403	1.1443	34.46
404	1.1339	33.84
405	1.2760	42.85
406	1.4360	54.27
407	1.5664	64.58
408	1.5425	62.62
409	1.6349	70.35
410	1.5233	61.07
411	1.4862	58.13
412	1.3635	48.93
413	1.3844	50.44
414	1.3754	49.79
415	1.2855	43.49
416	1.3830	50.34
417	1.3012	44.56
418	1.2390	40.40
419	1.2125	38.69
420	1.2554	41.48
421	1.2306	39.86
422	1.1726	36.19
423	1.2010	37.96
424	1.2743	42.74
425	1.2008	37.95
426	1.2736	42.69
427	1.2712	42.53
428	1.3796	50.09
429	1.4576	55.92
430	1.5590	63.97
431	1.4758	57.32
432	1.3380	47.12
433	1.2583	41.67
434	1.1723	36.17
435	1.1391	34.15
436	1.1191	32.96
437	1.1068	32.24
438	1.2490	41.06
439	1.3362	46.99
440	1.3930	51.07
441	1.3121	45.31
442	1.3515	48.07
443	1.3130	45.37
444	1.4545	55.68
445	1.4144	52.65
446	1.4185	52.96
447	1.3596	48.65
448	1.3151	45.52
449	1.3702	49.41
450	1.3112	45.25
451	1.3021	44.62
452	1.3754	49.79
453	1.3282	46.43
454	1.2300	39.82
455	1.2513	41.21
456	1.2965	44.24
457	1.2639	42.04
458	1.2084	38.43
459	1.1552	35.12
460	1.1354	33.93
461	1.1409	34.26
462	1.1532	35.00
463	1.2348	40.13
464	1.1309	33.66
465	1.2029	38.08
466	1.1306	33.64
467	1.1214	33.10
468	1.1892	37.22
469	1.2539	41.38
470	1.4661	56.57
471	1.5160	60.49
472	1.5329	61.84
473	1.6462	71.32
474	1.6528	71.90
475	1.7311	78.87
476	1.6834	74.58
477	1.6712	73.51
478	1.6919	75.34
479	1.7515	80.74
480	1.7786	83.26
481	1.7743	82.86
482	1.7635	81.85
483	1.6745	73.80
484	1.6497	71.63
485	1.6423	70.99
486	1.6088	68.12
487	1.5934	66.82
488	1.6152	68.66
489	1.5794	65.65
490	1.5193	60.75
491	1.5868	66.27
492	1.6029	67.62
493	1.5853	66.14
494	1.5311	61.70
495	1.5701	64.88
496	1.5876	66.34
497	1.6190	68.99
498	1.6620	72.70
499	1.6629	72.78
500	1.6593	72.46
501	1.6773	74.04
502	1.5915	66.66
503	1.6956	75.67
504	1.6982	75.90
505	1.6382	70.63
506	1.5335	61.89
507	1.4370	54.35
508	1.2776	42.96
509	1.2815	43.22
510	1.2466	40.90
511	1.2527	41.30
512	1.2417	40.58
513	1.2639	42.04
514	1.4346	54.17
515	1.5680	64.71
516	1.7403	79.71
517	1.5469	62.98
518	1.5885	66.41
519	1.5626	64.26
520	1.5806	65.75
521	1.4477	55.16
522	1.4273	53.62
523	1.4136	52.59
524	1.3176	45.69
525	1.3416	47.37
526	1.3649	49.03
527	1.4025	51.77
528	1.3283	46.44
529	1.3600	48.68
530	1.2274	39.65
531	1.1924	37.42
532	1.1847	36.94
533	1.1913	37.35
534	1.2148	38.84
535	1.2533	41.34
536	1.4152	52.71
537	1.3814	50.22
538	1.4223	53.24
539	1.3656	49.08
540	1.3709	49.46
541	1.4758	57.32
542	1.5167	60.54
543	1.4505	55.37
544	1.3493	47.92
545	1.2902	43.81
546	1.1788	36.57
547	1.1910	37.33
548	1.2107	38.58
549	1.2652	42.13
550	1.3506	48.01
551	1.2296	39.79
552	1.1762	36.41
553	1.3101	45.17
554	1.2847	43.44
555	1.2110	38.60
556	1.3024	44.64
557	1.4012	51.67
558	1.3790	50.05
559	1.3636	48.94
560	1.3935	51.11
561	1.3225	46.03
562	1.2853	43.48
563	1.2996	44.45
564	1.3076	45.00
565	1.5486	63.12
566	1.5474	63.02
567	1.4804	57.68
568	1.4285	53.71
569	1.4095	52.29
570	1.5304	61.64
571	1.4844	57.99
572	1.4706	56.92
573	1.5773	65.48
574	1.5316	61.74
575	1.4707	56.93
576	1.4796	57.62
577	1.5703	64.90
578	1.4986	59.11
579	1.4407	54.63
580	1.4804	57.68
581	1.4610	56.18
582	1.4357	54.25
583	1.5732	65.14
584	1.5633	64.32
585	1.6565	72.22
586	1.6216	69.21
587	1.6230	69.33
588	1.6140	68.56
589	1.5696	64.84
590	1.5418	62.56
591	1.5821	65.88
592	1.5143	60.35
593	1.3251	46.21
594	1.2598	41.77
595	1.1799	36.64
596	1.2228	39.35
597	1.2548	41.44
598	1.1632	35.61
599	1.2294	39.78
600	1.3135	45.41
601	1.2684	42.34
602	1.3156	45.55
603	1.3416	47.37
604	1.2886	43.70
605	1.2897	43.78
606	1.3484	47.85
607	1.3458	47.67
608	1.3465	47.72
609	1.4810	57.73
610	1.5087	59.91
611	1.5384	62.29
612	1.5764	65.40
613	1.6257	69.56
614	1.5502	63.25
615	1.6353	70.38
616	1.5540	63.56
617	1.4672	56.66
618	1.3309	46.62
619	1.2095	38.50
620	1.1847	36.94
621	1.2168	38.97
622	1.2229	39.36
623	1.2151	38.86
624	1.2709	42.51
625	1.3312	46.64
626	1.3099	45.16
627	1.2014	37.99
628	1.2577	41.63
629	1.2442	40.74
630	1.2255	39.53
631	1.2209	39.23
632	1.3400	47.26
633	1.3109	45.23
634	1.3079	45.02
635	1.3346	46.88
636	1.4228	53.28
637	1.3465	47.72
638	1.2478	40.98
639	1.2547	41.43
640	1.3151	45.52
641	1.2878	43.65
642	1.5233	61.07
643	1.4063	52.05
644	1.4854	58.07
645	1.4012	51.67
646	1.4751	57.27
647	1.3862	50.57
648	1.2636	42.02
649	1.2755	42.82
650	1.2562	41.53
651	1.2168	38.97
652	1.1968	37.70
653	1.2040	38.15
654	1.2255	39.53
655	1.2496	41.10
656	1.1661	35.79
657	1.1616	35.51
658	1.1700	36.03
659	1.1776	36.50
660	1.1443	34.46
661	1.1598	35.40
662	1.1601	35.42
663	1.1223	33.15
664	1.1030	32.02
665	1.1669	35.84
666	1.1245	33.28
667	1.1109	32.48
668	1.1446	34.48
669	1.2096	38.51
670	1.1857	37.00
671	1.1881	37.15
672	1.2106	38.57
673	1.1436	34.42
674	1.1868	37.07
675	1.1833	36.85
676	1.1421	34.33
677	1.1705	36.06
678	1.2011	37.97
679	1.2789	43.05
680	1.2285	39.72
681	1.2175	39.01
682	1.2434	40.69
683	1.2947	44.12
684	1.3077	45.01
685	1.3115	45.27
686	1.4953	58.85
687	1.6970	75.79
688	1.7788	83.28
689	1.6701	73.41
690	1.4682	56.73
691	1.3983	51.46
692	1.3800	50.12
693	1.3242	46.15
694	1.3170	45.65
695	1.3664	49.14
696	1.3707	49.45
697	1.3412	47.34
698	1.5555	63.68
699	1.4554	55.75
700	1.5366	62.14
701	1.5882	66.39
