# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7asg_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
275	1.4435	54.84
276	1.5188	60.71
277	1.5649	64.45
278	1.5472	63.00
279	1.6399	70.78
280	1.5008	59.28
281	1.4848	58.02
282	1.3243	46.16
283	1.3972	51.38
284	1.2217	39.28
285	1.2323	39.97
286	1.2875	43.63
287	1.2781	42.99
288	1.3424	47.43
289	1.4356	54.24
290	1.3614	48.78
291	1.6463	71.33
292	1.3881	50.71
293	1.4698	56.86
294	1.5858	66.19
295	1.6269	69.66
296	1.5284	61.48
297	1.9140	96.42
298	1.6746	73.81
299	1.4774	57.45
300	1.3444	47.57
301	1.3054	44.85
302	1.3653	49.06
303	1.5356	62.06
304	1.4939	58.74
305	1.3914	50.95
306	1.3122	45.32
307	1.3424	47.43
308	1.3220	46.00
309	1.4265	53.56
310	1.4109	52.39
311	1.3370	47.05
312	1.2396	40.44
313	1.2035	38.12
314	1.2190	39.11
315	1.2383	40.36
316	1.2865	43.56
317	1.2283	39.71
318	1.1464	34.59
319	1.1951	37.59
320	1.1894	37.23
321	1.2917	43.91
322	1.2513	41.21
323	1.3826	50.31
324	1.3177	45.70
325	1.2574	41.61
326	1.2601	41.79
327	1.2634	42.01
328	1.2452	40.81
329	1.3050	44.82
330	1.1858	37.01
331	1.2761	42.86
332	1.2214	39.26
333	1.2323	39.97
334	1.2697	42.43
335	1.3904	50.88
336	1.3604	48.71
337	1.4155	52.73
338	1.4078	52.16
339	1.5138	60.31
340	1.7801	83.40
341	1.5110	60.09
342	1.4960	58.90
343	1.3849	50.48
344	1.4366	54.32
345	1.4248	53.43
346	1.4277	53.65
347	1.4192	53.01
348	1.6076	68.02
349	1.5393	62.36
350	1.4798	57.63
351	1.7078	76.76
352	1.6644	72.91
353	1.5824	65.90
354	1.6503	71.68
355	1.4606	56.15
356	1.3520	48.11
357	1.4883	58.30
358	1.3670	49.18
359	1.3634	48.92
360	1.3599	48.67
361	1.3944	51.17
362	1.4007	51.64
363	1.4544	55.67
364	1.3262	46.29
365	1.2766	42.89
366	1.1815	36.74
367	1.2419	40.59
368	1.2994	44.44
369	1.3807	50.17
370	1.3855	50.52
371	1.3747	49.74
372	1.4830	57.88
373	1.5550	63.64
374	1.5300	61.61
375	1.6271	69.68
376	1.8410	89.20
377	1.9076	95.77
378	1.7121	77.15
379	1.8621	91.26
380	1.7569	81.24
381	1.8141	86.61
382	1.7252	78.33
383	1.7466	80.29
384	1.6770	74.02
385	1.6555	72.13
386	1.6629	72.78
387	1.5573	63.83
388	1.6478	71.46
389	1.4693	56.82
390	1.3812	50.21
391	1.4597	56.08
392	1.4300	53.82
393	1.3093	45.12
394	1.2694	42.41
395	1.2043	38.17
396	1.4187	52.97
397	1.2643	42.07
398	1.2696	42.42
399	1.2121	38.67
400	1.2377	40.32
401	1.2402	40.48
402	1.2822	43.27
403	1.2153	38.87
404	1.1776	36.50
405	1.2175	39.01
406	1.3018	44.60
407	1.2776	42.96
408	1.1525	34.96
409	1.2209	39.23
410	1.2387	40.38
411	1.3703	49.42
412	1.2754	42.81
413	1.3711	49.48
414	1.3392	47.20
415	1.3727	49.59
416	1.3548	48.31
417	1.4280	53.67
418	1.2285	39.72
419	1.2703	42.47
420	1.1911	37.34
421	1.2049	38.21
422	1.2167	38.96
423	1.2291	39.76
424	1.3510	48.04
425	1.4574	55.90
426	1.3000	44.48
427	1.2999	44.47
428	1.2804	43.15
429	1.2249	39.49
430	1.2503	41.14
431	1.2457	40.84
432	1.2908	43.85
433	1.3105	45.20
434	1.2682	42.33
435	1.2540	41.39
436	1.2440	40.73
437	1.3258	46.26
438	1.2611	41.86
439	1.2522	41.27
440	1.2073	38.36
441	1.2240	39.43
442	1.2234	39.39
443	1.2218	39.29
444	1.1930	37.46
445	1.1170	32.84
446	1.2092	38.48
447	1.2092	38.48
448	1.2592	41.73
449	1.3492	47.91
450	1.3751	49.77
451	1.3978	51.42
452	1.3279	46.41
453	1.3937	51.12
454	1.3638	48.95
455	1.3579	48.53
456	1.3877	50.68
457	1.6644	72.91
458	1.4361	54.28
459	1.2875	43.63
460	1.3035	44.72
461	1.3363	47.00
462	1.3862	50.57
463	1.2878	43.65
464	1.2815	43.22
465	1.3485	47.86
466	1.4652	56.50
467	1.3980	51.44
468	1.5409	62.49
469	1.3908	50.91
470	1.2025	38.06
471	1.3255	46.24
472	1.2634	42.01
473	1.1444	34.47
474	1.2314	39.91
475	1.1502	34.82
476	1.1820	36.77
477	1.2189	39.10
478	1.2906	43.84
479	1.2446	40.77
480	1.2871	43.60
481	1.2869	43.59
482	1.2850	43.46
483	1.3016	44.59
484	1.4777	57.47
485	1.4193	53.02
486	1.3620	48.82
487	1.3939	51.14
488	1.5213	60.91
489	1.6112	68.32
490	1.3819	50.26
491	1.3386	47.16
492	1.2832	43.34
493	1.2755	42.82
494	1.2531	41.33
495	1.2082	38.42
496	1.2451	40.80
497	1.2422	40.61
498	1.2498	41.11
499	1.3420	47.40
500	1.4406	54.62
501	1.3134	45.40
502	1.2569	41.58
503	1.3258	46.26
504	1.3776	49.95
505	1.2915	43.90
506	1.2974	44.30
507	1.3396	47.23
508	1.5240	61.13
509	1.5279	61.44
510	1.3554	48.35
511	1.3975	51.40
512	1.5618	64.20
513	1.4901	58.44
514	1.4741	57.19
515	1.5747	65.26
516	1.6482	71.50
517	1.4256	53.49
518	1.4165	52.81
519	1.3941	51.15
520	1.2631	41.99
521	1.2675	42.28
522	1.3625	48.86
523	1.3063	44.91
524	1.2038	38.14
525	1.3349	46.90
526	1.3236	46.11
527	1.1991	37.84
528	1.1948	37.57
529	1.2583	41.67
530	1.3233	46.09
531	1.3797	50.10
532	1.2705	42.48
533	1.2319	39.94
534	1.2705	42.48
535	1.3207	45.91
536	1.3021	44.62
537	1.3756	49.80
538	1.4706	56.92
539	1.6935	75.48
540	1.9457	99.64
541	1.6212	69.17
542	1.4863	58.14
543	1.5153	60.43
544	1.3572	48.48
545	1.3328	46.75
546	1.2599	41.78
547	1.2666	42.22
548	1.3256	46.25
549	1.4049	51.95
550	1.4630	56.33
551	1.4742	57.20
552	1.3628	48.88
553	1.3950	51.22
554	1.3108	45.22
555	1.3857	50.54
556	1.5583	63.91
557	1.7870	84.05
558	1.7308	78.84
559	1.7305	78.82
560	1.4728	57.09
561	1.3783	50.00
562	1.3436	47.51
563	1.2699	42.44
564	1.3420	47.40
565	1.3841	50.42
566	1.3251	46.21
567	1.3258	46.26
568	1.3228	46.05
569	1.2840	43.39
570	1.3634	48.92
571	1.2627	41.96
572	1.2393	40.42
573	1.2006	37.94
574	1.2988	44.40
575	1.2978	44.33
576	1.3135	45.41
577	1.2466	40.90
578	1.2956	44.18
579	1.2595	41.75
580	1.2126	38.70
581	1.2286	39.73
582	1.1894	37.23
583	1.2095	38.50
584	1.2832	43.34
585	1.2911	43.87
586	1.3138	45.43
587	1.3783	50.00
588	1.9385	98.90
589	1.9096	95.97
590	2.4123	153.15
591	2.6189	180.51
592	2.3961	151.11
