# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 6oz1_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
85	1.8991	94.92
86	1.9819	103.38
87	2.1747	124.47
88	1.8903	94.04
89	1.6813	74.40
90	1.4902	58.45
91	1.4357	54.25
92	1.4993	59.16
93	1.4892	58.37
94	1.4587	56.00
95	1.3885	50.74
96	1.5037	59.51
97	1.4376	54.39
98	1.3725	49.58
99	1.4132	52.56
100	1.3024	44.64
101	1.3816	50.24
102	1.3285	46.45
103	1.3291	46.49
104	1.4114	52.43
105	1.4273	53.62
106	1.3153	45.53
107	1.3541	48.26
108	1.4275	53.63
109	1.3833	50.36
110	1.3245	46.17
111	1.3967	51.34
112	1.4291	53.75
113	1.3066	44.93
114	1.3776	49.95
115	1.3641	48.97
116	1.3779	49.97
117	1.3430	47.47
118	1.4002	51.60
119	1.4792	57.59
120	1.4391	54.51
121	1.4320	53.97
122	1.3412	47.34
123	1.3197	45.84
124	1.3881	50.71
125	1.3634	48.92
126	1.2947	44.12
127	1.2633	42.00
128	1.2137	38.77
129	1.2249	39.49
130	1.1640	35.66
131	1.1713	36.11
132	1.1369	34.02
133	1.1916	37.37
134	1.1334	33.81
135	1.1140	32.66
136	1.1640	35.66
137	1.1914	37.36
138	1.0954	31.58
139	1.2237	39.41
140	1.1973	37.73
141	1.2317	39.93
142	1.1584	35.32
143	1.1914	37.36
144	1.2248	39.48
145	1.2663	42.20
146	1.2794	43.08
147	1.2988	44.40
148	1.3555	48.36
149	1.3332	46.78
150	1.2411	40.54
151	1.2024	38.05
152	1.1612	35.49
153	1.1341	33.85
154	1.1363	33.98
155	1.1381	34.09
156	1.1322	33.74
157	1.3341	46.84
158	1.3167	45.63
159	1.3465	47.72
160	1.3195	45.82
161	1.3547	48.30
162	1.3318	46.68
163	1.3395	47.22
164	1.1865	37.05
165	1.1846	36.93
166	1.2490	41.06
167	1.3222	46.01
168	1.2987	44.39
169	1.2121	38.67
170	1.3863	50.58
171	1.3105	45.20
172	1.2409	40.53
173	1.2159	38.91
174	1.1879	37.14
175	1.3099	45.16
176	1.2390	40.40
177	1.2024	38.05
178	1.2393	40.42
179	1.1826	36.81
180	1.2110	38.60
181	1.2953	44.16
182	1.3031	44.69
183	1.2914	43.89
184	1.3114	45.26
185	1.4469	55.10
186	1.3797	50.10
187	1.3321	46.70
188	1.3341	46.84
189	1.3646	49.01
190	1.2716	42.56
191	1.1866	37.06
192	1.2472	40.94
193	1.3519	48.10
194	1.2198	39.16
195	1.3527	48.16
196	1.2958	44.19
197	1.2168	38.97
198	1.3578	48.52
199	1.3216	45.97
200	1.2889	43.72
201	1.3141	45.45
202	1.2883	43.68
203	1.2394	40.43
204	1.2182	39.06
205	1.2624	41.94
206	1.3351	46.91
207	1.3900	50.85
208	1.3404	47.29
209	1.3641	48.97
210	1.3916	50.97
211	1.3298	46.54
212	1.2712	42.53
213	1.3281	46.42
214	1.4099	52.32
215	1.2987	44.39
216	1.2959	44.20
217	1.2776	42.96
218	1.2766	42.89
219	1.1960	37.65
220	1.2556	41.49
221	1.3098	45.15
222	1.2956	44.18
223	1.3223	46.02
224	1.3982	51.45
225	1.5173	60.59
226	1.4798	57.63
227	1.4742	57.20
228	1.4503	55.36
229	1.4145	52.66
230	1.4535	55.60
231	1.4195	53.03
232	1.3838	50.40
233	1.3693	49.35
234	1.3106	45.21
235	1.3406	47.30
236	1.3202	45.87
237	1.3509	48.03
238	1.3130	45.37
239	1.3170	45.65
240	1.4106	52.37
241	1.4572	55.89
242	1.4536	55.61
243	1.4787	57.55
244	1.5767	65.43
245	1.5350	62.01
246	1.5024	59.41
247	1.4957	58.88
248	1.5152	60.42
249	1.5341	61.94
250	1.4301	53.83
251	1.4235	53.33
252	1.4923	58.61
253	1.5012	59.31
254	1.4747	57.24
255	1.3826	50.31
256	1.3311	46.63
257	1.3101	45.17
258	1.2574	41.61
259	1.2223	39.32
260	1.1252	33.32
261	1.2566	41.56
262	1.1968	37.70
263	1.3782	49.99
264	1.4783	57.52
265	1.6677	73.20
266	1.6667	73.11
267	1.6316	70.06
268	1.5785	65.58
269	1.5530	63.48
270	1.5702	64.89
271	1.5235	61.09
272	1.6930	75.44
273	1.3952	51.23
274	1.2978	44.33
275	1.1622	35.55
276	1.1997	37.88
277	1.1640	35.66
278	1.1767	36.44
279	1.3365	47.01
280	1.3090	45.10
281	1.2070	38.34
282	1.2319	39.94
283	1.2761	42.86
284	1.3313	46.65
285	1.2285	39.72
286	1.2914	43.89
287	1.4473	55.13
288	1.6193	69.01
289	1.7029	76.32
290	1.7316	78.92
291	2.0206	107.46
292	2.0962	115.65
293	2.0589	111.57
294	2.0735	113.16
295	1.9040	95.41
296	1.5747	65.26
297	1.4001	51.59
298	1.3643	48.99
299	1.2296	39.79
300	1.2299	39.81
301	1.2489	41.05
302	1.2168	38.97
303	1.1894	37.23
304	1.2365	40.24
305	1.1765	36.43
306	1.1247	33.29
307	1.1403	34.22
308	1.1736	36.25
309	1.1938	37.51
310	1.2271	39.63
311	1.1970	37.71
312	1.2184	39.07
313	1.2223	39.32
314	1.2880	43.66
315	1.1927	37.44
316	1.2624	41.94
317	1.3103	45.19
318	1.2699	42.44
319	1.2881	43.67
320	1.3924	51.03
321	1.4272	53.61
322	1.2921	43.94
323	1.2990	44.41
324	1.2684	42.34
325	1.2566	41.56
326	1.2595	41.75
327	1.1619	35.53
328	1.1114	32.51
329	1.3137	45.42
330	1.3128	45.36
331	1.2702	42.46
332	1.3261	46.28
333	1.1381	34.09
334	1.2676	42.29
335	1.2525	41.29
336	1.2179	39.04
337	1.2231	39.37
338	1.2533	41.34
339	1.1991	37.84
340	1.1467	34.61
341	1.1451	34.51
342	1.2159	38.91
343	1.1768	36.45
344	1.1514	34.89
345	1.1324	33.75
346	1.2297	39.80
347	1.2120	38.66
348	1.2096	38.51
349	1.1187	32.94
350	1.1136	32.64
351	1.1233	33.21
352	1.0701	30.14
353	1.1604	35.44
354	1.0689	30.07
355	1.1255	33.34
356	1.0694	30.10
357	1.1324	33.75
358	1.1760	36.40
359	1.1073	32.27
360	1.0575	29.43
361	1.1561	35.18
362	1.1267	33.41
363	1.0914	31.35
364	1.1956	37.62
365	1.1731	36.22
366	1.1213	33.09
367	1.1584	35.32
368	1.2442	40.74
369	1.2132	38.74
370	1.1802	36.66
371	1.1576	35.27
372	1.2143	38.81
373	1.2624	41.94
374	1.1839	36.89
375	1.1607	35.46
376	1.0996	31.82
377	1.1004	31.87
378	1.1501	34.81
379	1.1090	32.37
380	1.1655	35.75
381	1.2074	38.37
382	1.1424	34.35
383	1.1316	33.70
384	1.1658	35.77
385	1.1691	35.97
386	1.2266	39.60
387	1.1155	32.75
388	1.1030	32.02
389	1.1801	36.65
390	1.2212	39.25
391	1.1446	34.48
392	1.1682	35.92
393	1.1673	35.86
394	1.1780	36.52
395	1.1705	36.06
396	1.1448	34.49
397	1.2472	40.94
398	1.2734	42.68
399	1.1831	36.84
400	1.1547	35.09
401	1.1413	34.28
402	1.1847	36.94
403	1.3096	45.14
404	1.3044	44.78
405	1.2524	41.28
406	1.2478	40.98
407	1.2510	41.19
408	1.2608	41.84
409	1.2029	38.08
410	1.2046	38.19
411	1.1694	35.99
412	1.1929	37.45
413	1.1929	37.45
414	1.1170	32.84
415	1.1258	33.36
416	1.2126	38.70
417	1.1287	33.53
418	1.1972	37.72
419	1.2170	38.98
420	1.1849	36.95
421	1.2858	43.51
422	1.2117	38.64
423	1.2043	38.17
424	1.1501	34.81
425	1.1965	37.68
426	1.1213	33.09
427	1.1236	33.23
428	1.0907	31.31
429	1.1379	34.08
430	1.1312	33.68
431	1.1799	36.64
432	1.1051	32.14
433	1.1953	37.60
434	1.1250	33.31
435	1.1371	34.03
436	1.1836	36.87
437	1.1678	35.89
438	1.1502	34.82
439	1.2110	38.60
440	1.1838	36.88
441	1.1797	36.63
442	1.2043	38.17
443	1.1789	36.58
444	1.1530	34.99
445	1.2181	39.05
446	1.1078	32.30
447	1.1218	33.12
448	1.1481	34.69
449	1.1152	32.73
450	1.1505	34.84
451	1.1418	34.31
452	1.1162	32.79
453	1.1866	37.06
454	1.2784	43.01
455	1.3239	46.13
456	1.2971	44.28
457	1.3375	47.08
458	1.1082	32.32
459	1.1474	34.65
460	1.2235	39.40
461	1.2752	42.80
462	1.2675	42.28
463	1.3747	49.74
464	1.3738	49.67
465	1.3667	49.16
466	1.1584	35.32
467	1.2114	38.62
468	1.1145	32.69
469	1.1778	36.51
470	1.0931	31.45
471	1.1128	32.59
472	1.1143	32.68
473	1.1191	32.96
474	1.1141	32.67
475	1.1801	36.65
476	1.1763	36.42
477	1.1749	36.33
478	1.1453	34.52
479	1.1673	35.86
480	1.1143	32.68
481	1.1854	36.98
482	1.2981	44.35
483	1.2084	38.43
484	1.2360	40.21
485	1.4159	52.76
486	1.3048	44.81
487	1.2866	43.57
488	1.2928	43.99
489	1.1534	35.01
490	1.2179	39.04
491	1.2322	39.96
492	1.3465	47.72
493	1.1941	37.53
494	1.1534	35.01
495	1.1949	37.58
496	1.3057	44.87
497	1.1778	36.51
498	1.1691	35.97
499	1.1213	33.09
500	1.1240	33.25
501	1.0947	31.54
502	1.1194	32.98
503	1.1543	35.07
504	1.1467	34.61
505	1.1324	33.75
506	1.1037	32.06
507	1.1243	33.27
508	1.1092	32.38
509	1.1973	37.73
510	1.2288	39.74
511	1.1805	36.68
512	1.1571	35.24
513	1.1253	33.33
514	1.1421	34.33
515	1.1487	34.73
516	1.1520	34.93
517	1.1008	31.89
518	1.1687	35.95
519	1.2200	39.17
520	1.1897	37.25
521	1.3019	44.61
522	1.2562	41.53
523	1.2040	38.15
524	1.3182	45.73
525	1.3819	50.26
526	1.4469	55.10
527	1.5795	65.66
528	1.6627	72.76
529	1.4896	58.40
530	1.4689	56.79
531	1.2664	42.21
532	1.3032	44.70
533	1.2390	40.40
534	1.2788	43.04
535	1.2192	39.12
536	1.2187	39.09
537	1.2167	38.96
538	1.1810	36.71
539	1.1194	32.98
540	1.1406	34.24
541	1.1233	33.21
542	1.1282	33.50
543	1.1847	36.94
544	1.1914	37.36
545	1.1967	37.69
546	1.2040	38.15
547	1.2005	37.93
548	1.1467	34.61
549	1.2265	39.59
550	1.2376	40.31
551	1.2420	40.60
552	1.2841	43.40
553	1.3557	48.37
554	1.3986	51.48
555	1.4891	58.36
556	1.6156	68.70
557	1.6342	70.29
558	1.5306	61.66
559	1.5333	61.88
560	1.4516	55.46
561	1.3767	49.88
562	1.4136	52.59
563	1.3335	46.80
564	1.3758	49.82
565	1.2997	44.46
566	1.2773	42.94
567	1.2577	41.63
568	1.2201	39.18
569	1.3386	47.16
570	1.3501	47.97
571	1.3729	49.61
572	1.4229	53.29
573	1.5062	59.71
574	1.4874	58.23
575	1.5962	67.06
576	1.6216	69.21
577	1.8385	88.96
578	1.9080	95.81
579	2.0527	110.90
580	1.9561	100.71
581	1.6826	74.51
582	1.5330	61.85
583	1.5544	63.59
584	1.5458	62.89
585	1.5200	60.81
586	1.4204	53.10
587	1.4307	53.87
588	1.5089	59.92
589	1.3829	50.33
590	1.3516	48.08
591	1.4087	52.23
592	1.4032	51.82
593	1.3024	44.64
594	1.3485	47.86
595	1.5261	61.30
596	1.4373	54.37
597	1.4502	55.35
598	1.5855	66.16
599	1.4812	57.74
600	1.5251	61.22
601	1.5096	59.98
602	1.4129	52.54
603	1.3007	44.53
604	1.3678	49.24
605	1.3948	51.20
606	1.5596	64.02
607	1.5465	62.95
608	1.4583	55.97
609	1.4593	56.05
610	1.4281	53.68
611	1.4164	52.80
612	1.4228	53.28
613	1.4542	55.66
614	1.3370	47.05
615	1.3499	47.96
616	1.3811	50.20
617	1.4349	54.19
618	1.5545	63.60
619	1.5268	61.35
620	1.5042	59.55
621	1.3618	48.81
622	1.2909	43.86
623	1.4501	55.34
624	1.5367	62.15
625	1.5022	59.39
626	1.3029	44.68
627	1.2889	43.72
628	1.2936	44.04
629	1.4155	52.73
630	1.4985	59.10
631	1.6293	69.87
632	1.5515	63.35
633	1.4486	55.23
634	1.5965	67.08
635	1.7337	79.11
636	1.6773	74.04
637	1.5875	66.33
638	1.6125	68.43
639	1.7357	79.29
640	1.6601	72.53
641	1.5650	64.46
642	1.6666	73.10
643	1.7532	80.90
644	1.6406	70.84
645	1.6549	72.08
646	1.8650	91.54
647	2.0881	114.76
