# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7ec1_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
221	0.9691	24.72
222	0.9219	22.37
223	0.8817	20.46
224	0.8969	21.17
225	0.9437	23.44
226	0.9495	23.73
227	1.0031	26.48
228	1.0051	26.59
229	0.9497	23.74
230	1.0097	26.83
231	1.0313	27.99
232	1.0093	26.81
233	0.9777	25.16
234	1.0479	28.90
235	1.1314	33.69
236	1.0893	31.23
237	1.2630	41.98
238	1.2512	41.20
239	1.1903	37.29
240	1.1396	34.18
241	1.0664	29.93
242	1.0142	27.07
243	0.9764	25.09
244	0.9042	21.52
245	0.8702	19.93
246	0.9124	21.91
247	0.9627	24.39
248	0.9258	22.56
249	0.9561	24.06
250	0.9002	21.33
251	1.0044	26.55
252	1.0448	28.73
253	1.0382	28.37
254	1.0164	27.19
255	1.1085	32.34
256	1.0540	29.24
257	1.0097	26.83
258	1.1359	33.96
259	1.1538	35.04
260	1.0865	31.07
261	1.0691	30.08
262	1.0255	27.68
263	1.0641	29.80
264	1.1046	32.11
265	1.0835	30.90
266	0.9928	25.94
267	1.0863	31.06
268	1.0053	26.60
269	0.9537	23.94
270	1.0110	26.90
271	1.0506	29.05
272	1.0255	27.68
273	1.1090	32.37
274	1.1602	35.43
275	1.0368	28.29
276	0.9864	25.61
277	1.0175	27.25
278	0.9549	24.00
279	0.9246	22.50
280	0.8645	19.67
281	0.9439	23.45
282	1.0119	26.95
283	0.9589	24.20
284	0.9835	25.46
285	0.9650	24.51
286	0.9295	22.74
287	0.9595	24.23
288	1.0104	26.87
289	0.9439	23.45
290	0.9591	24.21
291	1.0298	27.91
292	1.0272	27.77
293	1.0274	27.78
294	0.9862	25.60
295	1.0992	31.80
296	1.0535	29.21
297	1.0701	30.14
298	1.0110	26.90
299	0.9646	24.49
300	0.9597	24.24
301	0.9352	23.02
302	0.9772	25.13
303	0.9943	26.02
304	1.0492	28.97
305	1.1015	31.93
306	1.1910	37.33
307	1.1632	35.61
308	1.1882	37.16
309	1.5678	64.69
310	1.6954	75.65
311	1.7116	77.10
312	1.7608	81.60
313	1.6719	73.57
314	1.6156	68.70
315	1.3822	50.28
316	1.2383	40.36
317	1.3038	44.74
318	1.4078	52.16
319	1.6100	68.22
320	1.7349	79.22
321	1.7533	80.91
322	1.5316	61.74
323	1.3383	47.14
324	1.1591	35.36
325	1.1331	33.79
326	1.0644	29.82
327	1.0912	31.34
328	1.0994	31.81
329	1.2043	38.17
330	1.3044	44.78
331	1.2400	40.47
332	1.2696	42.42
333	1.2746	42.76
334	1.2675	42.28
335	1.1494	34.77
336	1.1431	34.39
337	1.1411	34.27
338	1.2043	38.17
339	1.1406	34.24
340	1.1453	34.52
341	1.2990	44.41
342	1.2708	42.50
343	1.1612	35.49
344	1.1082	32.32
345	1.2314	39.91
346	1.3515	48.07
347	1.2956	44.18
348	1.3216	45.97
349	1.3660	49.11
350	1.3551	48.33
351	1.4923	58.61
352	1.4839	57.95
353	1.4768	57.40
354	1.2487	41.04
355	1.1956	37.62
356	1.1138	32.65
357	1.0938	31.49
358	1.1245	33.28
359	1.1474	34.65
360	1.3024	44.64
361	1.3688	49.31
362	1.3291	46.49
363	1.4758	57.32
364	1.4792	57.59
365	1.4303	53.84
366	1.4499	55.33
367	1.4020	51.73
368	1.3360	46.98
369	1.3700	49.40
370	1.3803	50.14
371	1.3699	49.39
372	1.4161	52.78
373	1.5200	60.81
374	1.4018	51.72
375	1.2728	42.64
376	1.2513	41.21
377	1.2554	41.48
378	1.3360	46.98
379	1.3493	47.92
380	1.2925	43.97
381	1.2533	41.34
382	1.1321	33.73
383	1.1272	33.44
384	1.2562	41.53
385	1.4193	53.02
386	1.6083	68.08
387	1.6156	68.70
388	1.7845	83.81
389	1.6224	69.28
390	1.4528	55.55
391	1.6115	68.35
392	1.5125	60.21
393	1.3342	46.85
394	1.2276	39.66
395	1.2490	41.06
396	1.2493	41.08
397	1.1568	35.22
398	1.1109	32.48
399	1.1398	34.19
400	1.0298	27.91
401	1.0386	28.39
402	1.0121	26.96
403	1.0100	26.85
404	1.1032	32.03
405	1.1532	35.00
406	1.1264	33.39
407	1.0635	29.77
408	1.0259	27.70
409	1.0259	27.70
410	0.9839	25.48
411	1.0632	29.75
412	1.0344	28.16
413	1.0149	27.11
414	1.0289	27.86
415	1.1044	32.10
416	1.0381	28.36
417	1.0452	28.75
418	1.1162	32.79
419	1.1540	35.05
420	1.0816	30.79
421	1.0689	30.07
422	1.0268	27.75
423	1.0108	26.89
424	0.9872	25.65
425	0.9991	26.27
426	0.9887	25.73
427	1.0311	27.98
428	1.0244	27.62
429	1.0057	26.62
430	0.9527	23.89
431	0.9953	26.07
432	0.9972	26.17
433	0.9880	25.69
434	1.0560	29.35
435	1.0201	27.39
436	0.9684	24.68
437	1.0502	29.03
438	1.1064	32.22
439	1.1192	32.97
440	1.0463	28.81
441	1.0034	26.50
442	1.0095	26.82
443	1.0533	29.20
444	1.0628	29.73
445	1.1492	34.76
446	1.1147	32.70
447	1.1274	33.45
448	1.2850	43.46
449	1.2946	44.11
450	1.2630	41.98
451	1.2486	41.03
452	1.2178	39.03
453	1.1497	34.79
454	1.1757	36.38
455	1.1653	35.74
456	1.2154	38.88
457	1.1170	32.84
458	1.2005	37.93
459	1.1817	36.75
460	1.1865	37.05
461	1.2509	41.18
462	1.3007	44.53
463	1.3382	47.13
464	1.3345	46.87
465	1.3273	46.37
466	1.2382	40.35
467	1.1725	36.18
468	1.2449	40.79
469	1.2388	40.39
470	1.1078	32.30
471	1.0646	29.83
472	1.1327	33.77
473	1.0641	29.80
474	1.0138	27.05
475	1.0947	31.54
476	1.0784	30.61
477	1.0475	28.88
478	1.0719	30.24
479	1.1666	35.82
480	1.1011	31.91
481	1.0368	28.29
482	1.0863	31.06
483	1.1231	33.20
484	1.0510	29.07
485	1.0835	30.90
486	1.0443	28.70
487	0.9725	24.89
488	1.0814	30.78
489	1.0346	28.17
490	1.0159	27.16
491	1.0653	29.87
492	1.1731	36.22
493	1.0298	27.91
494	1.0954	31.58
495	1.2060	38.28
496	1.2276	39.66
497	1.2157	38.90
498	1.3406	47.30
499	1.3533	48.20
500	1.3815	50.23
501	1.4181	52.93
502	1.5867	66.26
