# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 6zsl_B.pdb
# Chain: B
# Normalized: False
ResIdx	RMSF	B_factor
146	1.4502	55.35
147	1.4413	54.67
148	1.4410	54.65
149	1.3438	47.53
150	1.3611	48.76
151	1.4055	51.99
152	1.4991	59.15
153	1.5992	67.31
154	1.6133	68.50
155	1.7621	81.72
156	1.7494	80.55
157	1.8005	85.32
158	1.7901	84.34
159	1.7994	85.22
160	1.7498	80.58
161	1.7743	82.86
162	1.7213	77.98
163	1.6860	74.81
164	1.4913	58.53
165	1.5047	59.59
166	1.4329	54.04
167	1.4644	56.44
168	1.4063	52.05
169	1.3980	51.44
170	1.4133	52.57
171	1.4760	57.34
172	1.4660	56.56
173	1.5633	64.32
174	1.6403	70.81
175	1.6190	68.99
176	1.7063	76.63
177	1.7091	76.88
178	1.8503	90.11
179	1.6844	74.67
180	1.6821	74.47
181	1.6500	71.65
182	1.6381	70.62
183	1.5803	65.73
184	1.6444	71.17
185	1.7626	81.77
186	1.8339	88.52
187	1.8714	92.17
188	1.8853	93.55
189	1.8703	92.06
190	1.7435	80.00
191	1.7357	79.29
192	1.8668	91.72
193	1.7551	81.07
194	1.7767	83.08
195	1.7192	77.79
196	1.6735	73.71
197	1.6422	70.98
198	1.6497	71.63
199	1.6569	72.25
200	1.6519	71.82
201	1.5826	65.92
202	1.6696	73.37
203	1.7263	78.43
204	1.6782	74.12
205	1.7231	78.14
206	1.7221	78.05
207	1.7432	79.98
208	1.7836	83.73
209	1.9266	97.69
210	1.9437	99.43
211	1.9390	98.95
212	1.9568	100.78
213	1.8962	94.63
214	1.8467	89.76
215	1.7123	77.17
216	1.6335	70.23
217	1.6062	67.90
218	1.6481	71.49
219	1.4807	57.70
220	1.4106	52.37
221	1.4991	59.15
222	1.5577	63.86
223	1.7492	80.53
224	1.7863	83.98
225	1.8462	89.71
226	1.7167	77.56
227	1.4942	58.76
228	1.4114	52.43
229	1.3859	50.55
230	1.2385	40.37
231	1.2655	42.15
232	1.1682	35.92
233	1.2010	37.96
234	1.2027	38.07
235	1.1632	35.61
236	1.2274	39.65
237	1.1946	37.56
238	1.1469	34.62
239	1.2379	40.33
240	1.2634	42.01
241	1.2593	41.74
242	1.3954	51.25
243	1.3953	51.24
244	1.3342	46.85
245	1.3545	48.29
246	1.3624	48.85
247	1.2263	39.58
248	1.3590	48.61
249	1.3291	46.49
250	1.4285	53.71
251	1.4478	55.17
252	1.4332	54.06
253	1.3276	46.39
254	1.3617	48.80
255	1.2599	41.78
256	1.3226	46.04
257	1.2525	41.29
258	1.2758	42.84
259	1.2751	42.79
260	1.1871	37.09
261	1.1653	35.74
262	1.1738	36.26
263	1.1682	35.92
264	1.1906	37.31
265	1.2710	42.52
266	1.2792	43.07
267	1.1767	36.44
268	1.1594	35.38
269	1.2277	39.67
270	1.2437	40.71
271	1.1865	37.05
272	1.1388	34.13
273	1.1044	32.10
274	1.2022	38.04
275	1.1747	36.32
276	1.1898	37.26
277	1.1141	32.67
278	1.1527	34.97
279	1.1349	33.90
280	1.1841	36.90
281	1.1871	37.09
282	1.1695	36.00
283	1.1467	34.61
284	1.0994	31.81
285	1.1070	32.25
286	1.1842	36.91
287	1.1230	33.19
288	1.1162	32.79
289	1.2173	39.00
290	1.2154	38.88
291	1.1940	37.52
292	1.3057	44.87
293	1.2126	38.70
294	1.2300	39.82
295	1.3316	46.67
296	1.4525	55.53
297	1.3118	45.29
298	1.2828	43.31
299	1.2534	41.35
300	1.2506	41.16
301	1.1023	31.98
302	1.1538	35.04
303	1.1348	33.89
304	1.1717	36.13
305	1.2915	43.90
306	1.1834	36.86
307	1.0735	30.33
308	1.0446	28.72
309	1.2173	39.00
310	1.2103	38.55
311	1.2327	39.99
312	1.2142	38.80
313	1.2483	41.01
314	1.2716	42.56
315	1.1167	32.82
316	1.1945	37.55
317	1.2642	42.06
318	1.2481	41.00
319	1.2521	41.26
320	1.3002	44.49
321	1.3930	51.07
322	1.4051	51.96
323	1.3764	49.86
324	1.4700	56.87
325	1.3614	48.78
326	1.3823	50.29
327	1.2490	41.06
328	1.3199	45.85
329	1.3389	47.18
330	1.5507	63.29
331	1.6910	75.26
332	1.7652	82.01
333	1.6436	71.10
334	1.4370	54.35
335	1.2565	41.55
336	1.4237	53.35
337	1.3228	46.05
338	1.2406	40.51
339	1.4055	51.99
340	1.3830	50.34
341	1.3477	47.80
342	1.4161	52.78
343	1.4107	52.38
344	1.5316	61.74
345	1.4327	54.02
346	1.3575	48.50
347	1.3397	47.24
348	1.1728	36.20
349	1.1874	37.11
350	1.2280	39.69
351	1.3193	45.81
352	1.2220	39.30
353	1.3171	45.66
354	1.3034	44.71
355	1.2245	39.46
356	1.3673	49.20
357	1.4613	56.20
358	1.3761	49.84
359	1.3236	46.11
360	1.3086	45.07
361	1.3745	49.72
362	1.2422	40.61
363	1.0835	30.90
364	1.0865	31.07
365	1.0558	29.34
366	1.1589	35.35
367	1.0814	30.78
368	1.0614	29.65
369	1.0851	30.99
370	1.1201	33.02
371	1.1296	33.58
372	1.1141	32.67
373	1.1655	35.75
374	1.1762	36.41
375	1.2068	38.33
376	1.1409	34.26
377	1.2189	39.10
378	1.1725	36.18
379	1.1423	34.34
380	1.1534	35.01
381	1.3226	46.04
382	1.2782	43.00
383	1.3458	47.67
384	1.2716	42.56
385	1.2906	43.84
386	1.3169	45.64
387	1.1773	36.48
388	1.1992	37.85
389	1.1525	34.96
390	1.1995	37.87
391	1.0944	31.52
392	1.0884	31.18
393	1.1136	32.64
394	1.2240	39.43
395	1.0975	31.70
396	1.0493	28.98
397	1.2181	39.05
398	1.1741	36.28
399	1.2731	42.66
400	1.2625	41.95
401	1.4124	52.50
402	1.3333	46.79
403	1.3383	47.14
404	1.3879	50.70
405	1.2972	44.29
406	1.5131	60.26
407	1.5443	62.77
408	1.4377	54.40
409	1.3952	51.23
410	1.2489	41.05
411	1.1396	34.18
412	1.1780	36.52
413	1.1140	32.66
414	1.1429	34.38
415	1.1695	36.00
416	1.2176	39.02
417	1.1274	33.45
418	1.1228	33.18
419	1.1820	36.77
420	1.1616	35.51
421	1.2181	39.05
422	1.2189	39.10
423	1.2658	42.17
424	1.2602	41.80
425	1.1956	37.62
426	1.2828	43.31
427	1.2368	40.26
428	1.2212	39.25
429	1.1970	37.71
430	1.1540	35.05
431	1.1472	34.64
432	1.2930	44.00
433	1.1537	35.03
434	1.2681	42.32
435	1.2276	39.66
436	1.1962	37.66
437	1.2664	42.21
438	1.2238	39.42
439	1.2254	39.52
440	1.0909	31.32
441	1.2052	38.23
442	1.1730	36.21
443	1.1967	37.69
444	1.1542	35.06
445	1.2751	42.79
446	1.3239	46.13
447	1.2082	38.42
448	1.2510	41.19
449	1.1862	37.03
450	1.3383	47.14
451	1.3335	46.80
452	1.3079	45.02
453	1.2449	40.79
454	1.2852	43.47
455	1.2715	42.55
456	1.3489	47.89
457	1.2755	42.82
458	1.3544	48.28
459	1.3007	44.53
460	1.2246	39.47
461	1.2021	38.03
462	1.2115	38.63
463	1.1789	36.58
464	1.1984	37.80
465	1.2356	40.18
466	1.3060	44.89
467	1.3182	45.73
468	1.2703	42.47
469	1.2272	39.64
470	1.2775	42.95
471	1.2054	38.24
472	1.1879	37.14
473	1.1609	35.47
474	1.2457	40.84
475	1.2198	39.16
476	1.3990	51.51
477	1.5285	61.49
478	1.4037	51.86
479	1.3028	44.67
480	1.2151	38.86
481	1.2167	38.96
482	1.1018	31.95
483	1.1655	35.75
484	1.1638	35.65
485	1.2516	41.23
486	1.1898	37.26
487	1.2274	39.65
488	1.1717	36.13
489	1.2243	39.45
490	1.2925	43.97
491	1.3639	48.96
492	1.2274	39.65
493	1.2727	42.63
494	1.4220	53.22
495	1.4308	53.88
496	1.2252	39.51
497	1.2396	40.44
498	1.3299	46.55
499	1.3499	47.96
500	1.1855	36.99
501	1.3379	47.11
502	1.1887	37.19
503	1.1525	34.96
504	1.2413	40.55
505	1.1373	34.04
506	1.2006	37.94
507	1.0754	30.44
508	1.0888	31.20
509	1.2533	41.34
510	1.2602	41.80
511	1.0893	31.23
512	1.1512	34.88
513	1.3042	44.77
514	1.2697	42.43
515	1.1825	36.80
516	1.2165	38.95
517	1.2513	41.21
518	1.1921	37.40
519	1.2764	42.88
520	1.2841	43.40
521	1.1658	35.77
522	1.1804	36.67
523	1.2351	40.15
524	1.2507	41.17
525	1.1870	37.08
526	1.1674	35.87
527	1.2874	43.62
528	1.2288	39.74
529	1.2779	42.98
530	1.2862	43.54
531	1.3288	46.47
532	1.2468	40.91
533	1.2709	42.51
534	1.1535	35.02
535	1.2610	41.85
536	1.1329	33.78
537	1.1545	35.08
538	1.1854	36.98
539	1.1489	34.74
540	1.1250	33.31
541	1.1097	32.41
542	1.1314	33.69
543	1.2126	38.70
544	1.2583	41.67
545	1.2688	42.37
546	1.2958	44.19
547	1.2761	42.86
548	1.1177	32.88
549	1.2006	37.94
550	1.1439	34.44
551	1.1933	37.48
552	1.1588	35.34
553	1.0795	30.67
554	1.1364	33.99
555	1.1160	32.78
556	1.1451	34.51
557	1.1245	33.28
558	1.1206	33.05
559	1.1604	35.44
560	1.1192	32.97
561	1.1796	36.62
562	1.2382	40.35
563	1.2189	39.10
564	1.1164	32.80
565	1.1638	35.65
566	1.2170	38.98
567	1.1479	34.68
568	1.1578	35.28
569	1.1780	36.52
570	1.1363	33.98
571	1.2214	39.26
572	1.3002	44.49
573	1.2539	41.38
574	1.2118	38.65
575	1.1285	33.52
576	1.2252	39.51
577	1.2005	37.93
578	1.1364	33.99
579	1.1543	35.07
580	1.3063	44.91
581	1.3288	46.47
582	1.2850	43.46
583	1.4285	53.71
584	1.5726	65.09
585	1.6791	74.20
586	1.7694	82.40
