# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7p46_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
289	0.7870	16.30
290	0.8068	17.13
291	0.7942	16.60
292	0.8643	19.66
293	0.8051	17.06
294	0.8546	19.22
295	0.9678	24.65
296	0.9601	24.26
297	0.9348	23.00
298	1.1279	33.48
299	1.3820	50.27
300	1.3603	48.70
