# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 6l8s_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
501	1.5229	61.04
502	1.4575	55.91
503	1.3666	49.15
504	1.2175	39.01
505	1.1114	32.51
506	1.0535	29.21
507	1.0430	28.63
508	0.9611	24.31
509	0.9832	25.44
510	0.9225	22.40
511	0.9375	23.13
512	0.9733	24.93
513	0.9563	24.07
514	0.9956	26.09
515	1.0294	27.89
516	0.9555	24.03
517	0.9565	24.08
518	1.0248	27.64
519	1.0181	27.28
520	1.0266	27.74
521	1.0419	28.57
522	1.0483	28.92
523	1.0879	31.15
524	1.0470	28.85
525	1.0188	27.32
526	1.0623	29.70
527	0.9415	23.33
528	0.9139	21.98
529	0.8737	20.09
530	0.8830	20.52
531	0.9091	21.75
532	0.8941	21.04
533	0.8962	21.14
534	0.9082	21.71
535	0.9399	23.25
536	0.9764	25.09
537	1.0192	27.34
538	1.1242	33.26
539	1.1741	36.28
540	1.3013	44.57
541	1.3072	44.97
542	1.3461	47.69
543	1.4374	54.38
544	1.4159	52.76
545	1.3739	49.68
546	1.3870	50.63
547	1.3302	46.57
548	1.2712	42.53
549	1.2277	39.67
550	1.1088	32.36
551	1.0797	30.68
552	1.0074	26.71
553	1.0832	30.88
554	1.0790	30.64
555	1.0567	29.39
556	0.9781	25.18
557	0.9775	25.15
558	0.9190	22.23
559	0.9487	23.69
560	0.9648	24.50
561	1.0097	26.83
562	0.9595	24.23
563	1.0393	28.43
564	1.0779	30.58
565	1.0623	29.70
566	0.9974	26.18
567	1.0515	29.10
568	1.0475	28.88
569	1.0287	27.85
570	1.0408	28.51
571	1.1759	36.39
572	1.1841	36.90
573	1.2077	38.39
574	1.1681	35.91
575	1.1890	37.21
576	1.3000	44.48
577	1.3102	45.18
578	1.3976	51.41
579	1.5125	60.21
580	1.6685	73.27
581	1.7235	78.18
582	1.7654	82.03
583	1.8006	85.33
584	1.7443	80.08
585	1.7562	81.17
586	1.6894	75.12
587	1.6614	72.65
588	1.5890	66.45
589	1.5941	66.88
590	1.6061	67.89
591	1.2761	42.86
592	0.9964	26.13
593	0.9601	24.26
594	0.9124	21.91
595	0.9034	21.48
596	0.9112	21.85
597	0.9688	24.70
598	0.9680	24.66
599	0.9367	23.09
600	0.8996	21.30
601	0.9147	22.02
602	0.9437	23.44
603	0.9373	23.12
604	0.9427	23.39
605	0.9567	24.09
606	1.0220	27.49
607	1.0555	29.32
608	1.1039	32.07
609	1.1016	31.94
610	1.0475	28.88
611	1.0027	26.46
612	1.0426	28.61
613	1.0399	28.46
614	1.0159	27.16
615	1.0160	27.17
616	0.9764	25.09
617	1.0342	28.15
618	1.0095	26.82
619	1.0164	27.19
620	1.0283	27.83
621	1.0307	27.96
622	1.1272	33.44
623	1.1825	36.80
624	1.2463	40.88
625	1.2539	41.38
626	1.2400	40.47
627	1.1386	34.12
628	1.2387	40.38
629	1.4470	55.11
630	1.4469	55.10
631	1.5635	64.34
632	1.7005	76.11
633	1.8573	90.79
634	1.8694	91.98
635	1.8983	94.84
636	1.7972	85.01
637	1.5970	67.12
638	1.3533	48.20
639	1.2153	38.87
640	1.0408	28.51
641	0.9703	24.78
642	0.9707	24.80
643	0.9721	24.87
644	0.9431	23.41
645	0.9619	24.35
646	1.0036	26.51
647	1.1124	32.57
648	1.2006	37.94
649	1.1957	37.63
650	1.2240	39.43
651	1.1681	35.91
652	1.1841	36.90
653	1.0643	29.81
654	0.9855	25.56
655	1.0104	26.87
656	0.9791	25.23
657	1.0605	29.60
658	0.9907	25.83
659	0.8967	21.16
660	0.8671	19.79
661	0.8898	20.84
662	0.9225	22.40
663	0.9715	24.84
664	0.9471	23.61
665	0.9421	23.36
666	0.9583	24.17
667	0.9441	23.46
668	0.9040	21.51
669	0.9419	23.35
670	1.0278	27.80
671	1.0945	31.53
672	1.1448	34.49
673	1.1519	34.92
674	1.1826	36.81
675	1.1231	33.20
676	1.1145	32.69
677	1.1841	36.90
678	1.1863	37.04
679	1.1446	34.48
680	1.1316	33.70
681	1.0933	31.46
682	1.0832	30.88
683	1.1123	32.56
684	1.1042	32.09
685	1.0562	29.36
686	1.0594	29.54
687	1.0448	28.73
688	1.0635	29.77
689	1.0692	30.09
690	1.0013	26.39
691	1.0303	27.94
692	0.9914	25.87
693	1.1121	32.55
694	1.2755	42.82
695	1.5748	65.27
