# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7lao_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
200	2.0575	111.42
201	1.9266	97.69
202	1.8738	92.41
203	1.7310	78.86
204	1.7347	79.20
205	1.6096	68.19
206	1.6620	72.70
207	1.4287	53.72
208	1.3851	50.49
209	1.3283	46.44
210	1.2263	39.58
211	1.4021	51.74
212	1.3102	45.18
213	1.1522	34.94
214	1.3820	50.27
215	1.4579	55.94
216	1.5227	61.02
217	1.4035	51.84
218	1.5149	60.40
219	1.5955	67.00
220	1.8573	90.79
221	1.7834	83.71
222	1.5427	62.64
223	1.4502	55.35
224	1.3451	47.62
225	1.2611	41.86
226	1.1225	33.16
227	1.1507	34.85
228	1.1394	34.17
229	1.1063	32.21
230	0.9652	24.52
231	1.0179	27.27
232	1.0406	28.50
233	0.9609	24.30
234	0.9926	25.93
235	1.1565	35.20
236	1.0776	30.56
237	1.0809	30.75
238	1.0246	27.63
239	0.9880	25.69
240	1.0905	31.30
241	1.0342	28.15
242	1.0274	27.78
243	1.0937	31.48
244	1.0999	31.84
245	1.2299	39.81
246	1.2831	43.33
247	1.1820	36.77
248	1.1905	37.30
249	0.9864	25.61
250	1.0951	31.56
251	0.8843	20.58
252	0.9573	24.12
253	0.9405	23.28
254	0.9387	23.19
255	1.0242	27.61
256	1.0085	26.77
257	0.9151	22.04
258	1.0399	28.46
259	1.0444	28.71
260	1.0689	30.07
261	1.0902	31.28
262	1.1854	36.98
263	1.1373	34.04
264	1.1373	34.04
265	1.2070	38.34
266	1.3048	44.81
267	1.3306	46.60
268	1.4235	53.33
269	1.3406	47.30
270	1.5572	63.82
271	2.0228	107.69
272	2.0564	111.30
