# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7aqx_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
150	0.9080	21.70
151	0.9837	25.47
152	1.0179	27.27
153	1.0466	28.83
154	1.0473	28.87
155	0.9855	25.56
156	1.0015	26.40
157	1.0468	28.84
158	1.0816	30.79
159	1.1652	35.73
160	0.9933	25.97
161	0.9095	21.77
162	0.8730	20.06
163	0.8772	20.25
164	0.9401	23.26
165	1.0644	29.82
166	0.9868	25.63
167	0.9161	22.09
168	0.8798	20.37
169	0.9511	23.81
170	0.9350	23.01
171	0.9099	21.79
172	0.9949	26.05
173	1.0682	30.03
174	1.0816	30.79
175	1.2195	39.14
176	1.1584	35.32
177	1.0162	27.18
178	1.0468	28.84
179	1.0957	31.60
180	1.0302	27.93
181	0.9640	24.46
182	0.9981	26.22
183	1.0382	28.37
184	1.1697	36.01
185	1.2076	38.38
186	1.0373	28.32
187	1.0605	29.60
188	1.0259	27.70
189	0.9648	24.50
190	0.9583	24.17
191	1.0233	27.56
192	1.0446	28.72
193	0.9953	26.07
194	1.0270	27.76
195	1.1172	32.85
196	1.1747	36.32
197	1.1111	32.49
198	1.0089	26.79
199	0.9953	26.07
200	1.0402	28.48
201	1.1393	34.16
202	1.1752	36.35
203	1.1505	34.84
204	1.1039	32.07
205	0.9994	26.29
206	1.0994	31.81
207	1.0992	31.80
208	1.0439	28.68
209	1.0346	28.17
210	0.9634	24.43
211	0.9529	23.90
212	0.9149	22.03
213	0.8724	20.03
214	0.8503	19.03
215	0.8761	20.20
216	0.8817	20.46
217	0.9151	22.04
218	0.9437	23.44
219	0.9293	22.73
220	1.0082	26.75
221	1.0678	30.01
222	1.1388	34.13
223	1.1336	33.82
224	1.1177	32.88
225	1.0573	29.42
226	0.9713	24.83
227	0.9887	25.73
228	0.9644	24.48
229	1.0479	28.90
230	0.9636	24.44
231	0.8988	21.26
232	0.9991	26.27
233	1.0443	28.70
234	1.0397	28.45
235	1.2892	43.74
236	1.3282	46.43
237	1.3169	45.64
238	1.3768	49.89
239	1.2754	42.81
240	1.1682	35.92
241	1.1204	33.04
242	1.0006	26.35
243	0.9068	21.64
244	0.8345	18.33
245	0.8503	19.03
246	0.8447	18.78
247	0.8772	20.25
248	0.8263	17.97
249	0.8534	19.17
250	0.8843	20.58
251	0.8463	18.85
252	0.8802	20.39
253	0.9656	24.54
254	0.9565	24.08
255	0.9197	22.26
256	1.0596	29.55
257	1.1184	32.92
258	0.9808	25.32
259	1.0408	28.51
260	0.9172	22.14
261	0.9240	22.47
262	0.9055	21.58
263	0.8810	20.43
264	0.9839	25.48
265	0.9517	23.84
266	1.0129	27.00
267	1.1520	34.93
268	1.1734	36.24
269	1.1329	33.78
270	1.0226	27.52
271	1.0294	27.89
272	0.9972	26.17
273	1.0004	26.34
274	0.9595	24.23
275	0.9656	24.54
276	0.9567	24.09
277	0.9933	25.97
278	0.9979	26.21
279	0.9401	23.26
280	0.9411	23.31
281	0.9981	26.22
282	1.0253	27.67
283	0.9725	24.89
284	1.0130	27.01
285	1.0432	28.64
286	1.0444	28.71
287	1.2442	40.74
288	1.4722	57.04
289	1.5655	64.50
290	1.3875	50.67
291	1.4036	51.85
292	1.2161	38.92
293	1.2634	42.01
294	1.2316	39.92
295	1.1431	34.39
296	1.2536	41.36
297	1.1593	35.37
298	1.1001	31.85
299	1.0989	31.78
300	1.2077	38.39
301	1.1739	36.27
302	1.0947	31.54
303	1.0646	29.83
304	1.1692	35.98
305	1.1324	33.75
306	1.1520	34.93
307	1.1366	34.00
308	1.0870	31.10
309	1.1225	33.16
310	1.0151	27.12
311	0.9551	24.01
312	0.9987	26.25
313	0.9581	24.16
314	0.9076	21.68
315	0.9334	22.93
316	0.9393	23.22
317	0.9118	21.88
318	0.8909	20.89
319	0.9161	22.09
320	0.9397	23.24
321	0.8924	20.96
322	0.9086	21.73
323	0.9026	21.44
324	0.9166	22.11
325	1.0106	26.88
326	1.0610	29.63
327	0.9577	24.14
328	1.0457	28.78
329	1.1311	33.67
330	1.3269	46.34
331	1.2784	43.01
332	1.1429	34.38
333	1.0381	28.36
334	0.9648	24.50
335	0.9141	21.99
336	0.9005	21.34
337	0.9303	22.78
338	0.9527	23.89
339	0.9137	21.97
340	0.9735	24.94
341	0.8918	20.93
342	0.8726	20.04
343	0.9084	21.72
344	0.9413	23.32
345	0.8680	19.83
346	0.8359	18.39
347	0.9295	22.74
348	0.8828	20.51
349	0.8752	20.16
350	0.8780	20.29
351	0.8791	20.34
352	0.8645	19.67
353	0.9182	22.19
354	0.9293	22.73
355	0.9770	25.12
356	0.9549	24.00
357	0.9575	24.13
358	1.0224	27.51
359	1.0266	27.74
360	0.9549	24.00
361	1.1064	32.22
362	1.1461	34.57
363	1.0742	30.37
364	1.1304	33.63
