# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 6jwh_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
190	1.1815	36.74
191	1.1272	33.44
192	1.0231	27.55
193	0.9826	25.41
194	1.0747	30.40
195	1.0760	30.47
196	1.0061	26.64
197	1.0012	26.38
198	1.0136	27.04
199	1.0087	26.78
200	0.9277	22.65
201	0.9433	23.42
202	0.8869	20.70
203	0.8730	20.06
204	0.7992	16.81
205	0.7975	16.74
206	0.8649	19.69
207	0.8871	20.71
208	0.9230	22.42
209	0.9340	22.96
210	0.9461	23.56
211	1.0181	27.28
212	1.1145	32.69
213	1.2784	43.01
214	1.3718	49.53
215	1.4862	58.13
216	1.5325	61.81
217	1.6153	68.67
218	1.6829	74.54
219	1.4575	55.91
220	1.3994	51.54
221	1.2299	39.81
222	1.1586	35.33
223	1.1746	36.31
224	1.1211	33.08
225	1.0746	30.39
226	1.1522	34.94
227	1.2705	42.48
228	1.3248	46.19
229	1.1704	36.05
230	1.0177	27.26
231	0.9991	26.27
232	0.9330	22.91
233	0.9409	23.30
234	0.9964	26.13
235	0.9199	22.27
236	0.8860	20.66
237	0.8704	19.94
238	0.8641	19.65
239	0.8981	21.23
240	0.8481	18.93
241	0.9230	22.42
242	0.8990	21.27
243	0.9223	22.39
244	0.8719	20.01
245	0.9503	23.77
246	0.9182	22.19
247	0.9328	22.90
248	0.9118	21.88
249	0.8960	21.13
250	0.9935	25.98
251	1.0980	31.73
252	1.1704	36.05
253	1.0820	30.81
254	1.1039	32.07
255	1.5159	60.48
256	1.4211	53.15
257	1.1846	36.93
258	1.0333	28.10
259	0.9246	22.50
260	0.9157	22.07
261	0.8112	17.32
262	0.7925	16.53
263	0.8203	17.71
264	0.7577	15.11
265	0.8431	18.71
266	0.8359	18.39
267	0.8821	20.48
268	0.8485	18.95
269	0.9605	24.28
270	1.0117	26.94
271	1.0818	30.80
272	1.2371	40.28
273	1.3746	49.73
274	1.3745	49.72
275	1.3193	45.81
276	1.1916	37.37
277	1.1216	33.11
278	1.0751	30.42
279	0.9664	24.58
280	0.8918	20.93
281	0.8215	17.76
282	0.8748	20.14
283	0.8058	17.09
284	0.8465	18.86
285	0.8184	17.63
286	0.8806	20.41
287	0.9285	22.69
288	0.9007	21.35
289	0.8627	19.59
290	0.9109	21.84
291	0.9301	22.77
292	0.8922	20.95
293	0.9916	25.88
294	0.9391	23.21
295	1.0057	26.62
296	1.0013	26.39
297	0.9283	22.68
298	0.9812	25.34
299	1.0837	30.91
300	1.2032	38.10
301	1.2443	40.75
302	1.1374	34.05
303	1.0353	28.21
304	0.9646	24.49
305	0.9735	24.94
306	0.9956	26.09
307	0.9891	25.75
308	0.9750	25.02
309	1.0721	30.25
310	1.1082	32.32
311	1.0614	29.65
312	1.0931	31.45
313	1.1922	37.41
314	1.1331	33.79
315	1.0644	29.82
316	0.9996	26.30
317	0.9725	24.89
318	0.9932	25.96
319	0.9862	25.60
320	0.9449	23.50
321	1.0253	27.67
322	0.9727	24.90
323	0.9768	25.11
324	1.0324	28.05
325	1.0623	29.70
326	0.9824	25.40
327	1.1759	36.39
328	1.1505	34.84
329	1.0580	29.46
330	1.1558	35.16
331	1.0119	26.95
332	1.0558	29.34
333	1.0468	28.84
334	1.1106	32.46
335	1.0746	30.39
336	1.0190	27.33
337	1.0585	29.49
338	1.0224	27.51
339	1.1066	32.23
340	0.9691	24.72
341	0.9768	25.11
342	0.9248	22.51
343	0.9841	25.49
344	0.9057	21.59
345	0.8252	17.92
346	0.8933	21.00
347	0.8438	18.74
348	0.9258	22.56
349	0.8918	20.93
350	0.9055	21.58
351	0.8896	20.83
352	0.9535	23.93
353	1.0837	30.91
354	1.2779	42.98
355	1.6149	68.64
356	1.9250	97.53
357	2.0466	110.24
358	1.9357	98.62
359	1.9819	103.38
360	1.8466	89.75
361	1.4846	58.01
362	1.2569	41.58
363	1.0348	28.18
364	0.9964	26.13
365	1.0657	29.89
366	1.1100	32.43
367	1.1140	32.66
368	1.0121	26.96
369	1.1622	35.55
370	1.1363	33.98
371	1.1240	33.25
372	1.0013	26.39
373	1.1223	33.15
374	1.0555	29.32
375	1.0662	29.92
376	1.3009	44.54
377	1.5468	62.97
378	1.4072	52.12
379	1.3163	45.60
380	1.2506	41.16
381	1.3692	49.34
382	1.1957	37.63
383	1.3076	45.00
384	1.3147	45.49
385	1.3533	48.20
386	1.4503	55.36
387	1.2872	43.61
388	1.3077	45.01
389	1.3245	46.17
390	1.3682	49.27
391	1.2013	37.98
392	1.3931	51.08
393	1.3281	46.42
394	1.4328	54.03
395	1.3751	49.77
396	1.3689	49.32
397	1.5278	61.43
398	1.4199	53.06
399	1.3431	47.48
400	1.2437	40.71
401	1.1910	37.33
402	1.1363	33.98
403	1.0949	31.55
404	1.1457	34.55
405	1.0453	28.76
406	1.2030	38.09
407	1.1279	33.48
408	1.0175	27.25
409	1.0224	27.51
410	1.0246	27.63
411	0.9571	24.11
412	0.9793	25.24
413	1.0867	31.08
414	1.0261	27.71
415	1.0386	28.39
416	1.1153	32.74
417	1.1492	34.76
418	1.2090	38.47
419	1.2195	39.14
420	1.3438	47.53
421	1.4384	54.45
422	1.3010	44.55
423	1.3029	44.68
424	1.3769	49.90
425	1.4482	55.20
426	1.4486	55.23
427	1.2442	40.74
428	1.2818	43.24
429	1.3301	46.56
430	1.2560	41.52
431	1.1930	37.46
432	1.1223	33.15
433	1.1879	37.14
434	1.1606	35.45
435	1.1799	36.64
436	1.1707	36.07
437	1.2049	38.21
438	1.2499	41.12
439	1.3180	45.72
440	1.1363	33.98
441	1.2044	38.18
442	1.3555	48.36
443	1.2008	37.95
444	1.2013	37.98
445	1.2788	43.04
446	1.3460	47.68
447	1.2784	43.01
448	1.2840	43.39
449	1.4362	54.29
450	1.4373	54.37
451	1.4528	55.55
452	1.3596	48.65
453	1.3012	44.56
454	1.4185	52.96
455	1.3653	49.06
456	1.3029	44.68
457	1.3012	44.56
458	1.4780	57.49
459	1.3717	49.52
460	1.3905	50.89
461	1.4150	52.70
462	1.5540	63.56
463	1.5312	61.71
464	1.6783	74.13
