# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7qsu_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
181	1.3727	49.59
182	1.2947	44.12
183	1.2971	44.28
184	1.4295	53.78
185	1.4075	52.14
186	1.3048	44.81
187	1.3848	50.47
188	1.4916	58.56
189	1.4883	58.30
190	1.5258	61.27
191	1.4491	55.27
192	1.4660	56.56
193	1.5095	59.97
194	1.6457	71.28
195	1.6955	75.66
196	1.8271	87.86
197	1.9921	104.45
198	1.8947	94.48
199	1.6659	73.04
200	1.5791	65.63
201	1.3863	50.58
202	1.2855	43.49
203	1.2752	42.80
204	1.2687	42.36
205	1.2786	43.03
206	1.3255	46.24
207	1.3804	50.15
208	1.3298	46.54
209	1.2930	44.00
210	1.2377	40.32
211	1.2431	40.67
212	1.2471	40.93
213	1.1770	36.46
214	1.2416	40.57
215	1.4236	53.34
216	1.3671	49.19
217	1.2924	43.96
218	1.2417	40.58
219	1.3016	44.59
220	1.4221	53.23
221	1.4132	52.56
222	1.3961	51.30
223	1.2889	43.72
224	1.3206	45.90
225	1.3053	44.84
226	1.2881	43.67
227	1.1343	33.86
228	1.1472	34.64
229	1.0402	28.48
230	1.1882	37.16
231	1.1717	36.13
232	1.1710	36.09
233	1.2129	38.72
234	1.1083	32.33
235	1.1548	35.10
236	1.2429	40.66
237	1.1471	34.63
238	1.1925	37.43
239	1.2406	40.51
240	1.2195	39.14
241	1.1679	35.90
242	1.0872	31.11
243	1.0524	29.15
244	1.1828	36.82
245	1.0742	30.37
246	1.0650	29.85
247	1.1687	35.95
248	1.1913	37.35
249	1.1319	33.72
250	1.1414	34.29
251	1.3498	47.95
252	1.1889	37.20
253	1.2713	42.54
254	1.1984	37.80
255	1.2049	38.21
256	1.2634	42.01
257	1.3830	50.34
258	1.4762	57.35
259	1.6619	72.69
260	1.5606	64.10
261	1.3628	48.88
262	1.3596	48.65
263	1.2068	38.33
264	1.2856	43.50
265	1.2699	42.44
266	1.2223	39.32
267	1.1461	34.57
268	1.1538	35.04
269	1.1543	35.07
270	1.0351	28.20
271	1.1499	34.80
272	1.0340	28.14
273	1.0344	28.16
274	1.0066	26.67
275	0.9549	24.00
276	1.0017	26.41
277	1.0733	30.32
278	1.0430	28.63
279	1.0340	28.14
280	1.0142	27.07
281	1.0660	29.91
282	1.1663	35.80
283	1.1609	35.47
284	1.1570	35.23
285	1.0877	31.14
286	1.1710	36.09
287	1.1922	37.41
288	1.1550	35.11
289	1.1002	31.86
290	1.1627	35.58
291	1.2006	37.94
292	1.2887	43.71
293	1.2986	44.38
294	1.3664	49.14
295	1.5413	62.52
296	1.5961	67.05
297	1.3886	50.75
298	1.2834	43.35
299	1.2030	38.09
300	1.1424	34.35
301	1.1497	34.79
302	1.1584	35.32
303	1.1321	33.73
304	1.2388	40.39
305	1.3276	46.39
306	1.4036	51.85
307	1.4548	55.70
308	1.4510	55.41
309	1.2975	44.31
310	1.3352	46.92
311	1.3468	47.74
312	1.2709	42.51
313	1.2772	42.93
314	1.3256	46.25
315	1.4622	56.27
316	1.3713	49.49
317	1.4149	52.69
318	1.4731	57.11
319	1.5645	64.42
320	1.8132	86.53
321	1.6573	72.29
322	1.6539	71.99
323	1.9969	104.95
324	2.2126	128.85
325	2.0867	114.60
326	1.9638	101.50
327	1.7530	80.88
328	1.3018	44.60
329	1.2260	39.56
330	1.2533	41.34
331	1.1762	36.41
332	1.1289	33.54
333	1.0828	30.86
334	1.1006	31.88
335	1.1776	36.50
336	1.1341	33.85
337	1.1892	37.22
338	1.3268	46.33
339	1.4160	52.77
340	1.4393	54.52
341	1.6451	71.23
342	1.8091	86.14
343	1.6805	74.33
344	1.5363	62.12
345	1.4420	54.73
346	1.3265	46.31
347	1.2595	41.75
348	1.2269	39.62
349	1.2092	38.48
350	1.1898	37.26
351	1.2486	41.03
352	1.4082	52.19
353	1.2943	44.09
354	1.2376	40.31
355	1.1860	37.02
356	1.1148	32.71
357	1.0684	30.04
358	0.9937	25.99
359	1.0555	29.32
360	1.0860	31.04
361	1.0226	27.52
362	1.0971	31.68
363	1.0607	29.61
364	1.0855	31.01
365	1.1789	36.58
366	1.2984	44.37
367	1.5180	60.65
