# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7c45_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
122	0.7361	14.26
123	0.7291	13.99
124	0.7343	14.19
125	0.7443	14.58
126	0.7405	14.43
127	0.7392	14.38
128	0.7831	16.14
129	0.7575	15.10
130	0.7514	14.86
131	0.7605	15.22
132	0.7773	15.90
133	0.7743	15.78
134	0.7679	15.52
135	0.7709	15.64
136	0.7559	15.04
137	0.7509	14.84
138	0.8046	17.04
139	0.7353	14.23
140	0.8343	18.32
141	0.7425	14.51
142	0.7899	16.42
143	0.8252	17.92
144	0.7882	16.35
145	0.7629	15.32
146	0.8201	17.70
147	0.9124	21.91
148	0.9120	21.89
149	0.8476	18.91
150	0.9760	25.07
151	1.0294	27.89
152	0.9267	22.60
153	1.1042	32.09
154	1.2234	39.39
155	1.6219	69.23
156	1.6374	70.56
157	1.2586	41.69
158	1.3319	46.69
159	1.4339	54.11
160	1.6401	70.80
161	1.3863	50.58
162	1.1752	36.35
163	1.6276	69.72
164	1.4393	54.52
165	1.2984	44.37
166	0.9449	23.50
167	0.9344	22.98
168	0.8238	17.86
169	0.8096	17.25
170	0.9348	23.00
171	0.8379	18.48
172	0.8860	20.66
173	0.8348	18.34
174	0.9640	24.46
175	0.8638	19.64
176	0.8557	19.27
177	0.8242	17.88
178	0.8108	17.30
179	0.8180	17.61
180	0.8420	18.66
181	0.7753	15.82
182	0.7807	16.04
183	0.7799	16.01
184	0.7549	15.00
185	0.7542	14.97
186	0.7773	15.90
187	0.7662	15.45
188	0.7506	14.83
189	0.7704	15.62
190	0.8318	18.21
191	0.7662	15.45
192	0.7711	15.65
193	0.8458	18.83
194	0.8361	18.40
195	0.7751	15.81
196	0.9803	25.29
197	1.3042	44.77
198	1.2328	40.00
199	1.2431	40.67
200	1.1406	34.24
201	0.8597	19.45
202	0.9738	24.96
203	0.7899	16.42
204	0.8713	19.98
205	0.8247	17.90
206	0.8101	17.27
207	0.7987	16.79
208	0.7689	15.56
209	0.7751	15.81
210	0.7901	16.43
211	0.7699	15.60
212	0.7517	14.87
213	0.7684	15.54
214	0.7748	15.80
215	0.7519	14.88
216	0.7506	14.83
217	0.7743	15.78
218	0.7714	15.66
219	0.7527	14.91
220	0.7539	14.96
221	0.7755	15.83
222	0.7920	16.51
223	0.8501	19.02
224	0.7763	15.86
225	0.7792	15.98
226	0.9289	22.71
227	0.8645	19.67
228	0.8108	17.30
229	0.7736	15.75
230	0.7669	15.48
231	0.8960	21.13
232	0.7755	15.83
233	0.7567	15.07
234	0.7486	14.75
235	0.7484	14.74
236	0.7484	14.74
237	0.7694	15.58
238	0.7812	16.06
239	0.8557	19.27
240	0.7879	16.34
241	0.8044	17.03
242	0.8063	17.11
243	0.8203	17.71
244	0.8025	16.95
245	0.8474	18.90
246	0.8159	17.52
247	0.9228	22.41
248	0.7906	16.45
249	0.8270	18.00
250	0.7896	16.41
251	0.7935	16.57
252	0.8138	17.43
253	0.8166	17.55
254	0.8145	17.46
255	0.8140	17.44
256	0.7994	16.82
257	0.7855	16.24
258	0.7701	15.61
259	0.7709	15.64
260	0.7797	16.00
261	0.7961	16.68
262	0.9381	23.16
263	0.9126	21.92
264	0.7932	16.56
265	0.8035	16.99
266	0.8133	17.41
267	0.8168	17.56
268	0.8364	18.41
269	1.1354	33.93
270	1.2859	43.52
271	1.3338	46.82
272	1.1141	32.67
273	1.1384	34.11
274	0.8458	18.83
275	0.8548	19.23
276	0.8741	20.11
277	0.8958	21.12
278	0.8875	20.73
279	0.9493	23.72
280	0.9914	25.87
281	0.8443	18.76
282	0.8279	18.04
283	0.8138	17.43
284	0.8258	17.95
285	0.8035	16.99
286	0.8145	17.46
287	0.8456	18.82
288	0.8726	20.04
289	0.8983	21.24
290	0.9172	22.14
291	0.8590	19.42
292	0.9334	22.93
293	0.9153	22.05
294	0.8494	18.99
295	1.0770	30.53
