# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 6p5x_B.pdb
# Chain: B
# Normalized: False
ResIdx	RMSF	B_factor
114	1.0455	28.77
115	1.0724	30.27
116	1.1351	33.91
117	1.1778	36.51
118	1.0266	27.74
119	1.0726	30.28
120	1.0584	29.48
121	1.0557	29.33
122	1.0408	28.51
123	1.0888	31.20
124	1.1023	31.98
125	1.1723	36.17
126	1.1316	33.70
127	1.2475	40.96
128	1.1312	33.68
129	1.1143	32.68
130	0.9431	23.41
131	0.9744	24.99
132	0.9395	23.23
133	1.1011	31.91
134	1.1788	36.57
135	1.3140	45.44
136	1.3137	45.42
137	1.0753	30.43
138	1.1406	34.24
139	1.2063	38.30
140	1.1245	33.28
141	1.0417	28.56
142	1.0524	29.15
143	1.1297	33.59
144	1.0397	28.45
145	1.0371	28.31
146	1.0644	29.82
147	1.0605	29.60
148	1.0747	30.40
149	1.0486	28.94
150	1.0510	29.07
151	1.0821	30.82
152	1.0746	30.39
153	1.0804	30.72
154	1.0448	28.73
155	1.1052	32.15
156	1.2262	39.57
157	1.1614	35.50
158	1.1302	33.62
159	1.2074	38.37
160	1.2245	39.46
161	1.2840	43.39
162	1.4345	54.16
163	1.3929	51.06
164	1.4937	58.72
165	1.5623	64.24
166	1.8539	90.46
167	1.9075	95.76
168	1.8730	92.33
169	1.8609	91.14
170	1.9466	99.73
171	2.0838	114.28
172	2.0535	110.98
173	2.1669	123.58
174	2.0061	105.92
175	1.9520	100.28
176	2.1457	121.17
177	1.9851	103.71
178	2.1299	119.40
179	1.9039	95.40
180	1.8941	94.42
181	1.8638	91.43
182	1.8733	92.36
183	1.7510	80.69
184	1.7513	80.72
185	1.5157	60.46
186	1.5075	59.81
187	1.4755	57.30
188	1.4742	57.20
189	1.3963	51.31
190	1.3373	47.07
191	1.3154	45.54
192	1.4059	52.02
193	1.2602	41.80
194	1.3069	44.95
195	1.3973	51.39
196	1.3021	44.62
197	1.1638	35.65
198	1.3252	46.22
199	1.1813	36.73
200	1.2257	39.54
201	1.2357	40.19
202	1.2429	40.66
203	1.3196	45.83
204	1.4827	57.86
205	1.4971	58.99
206	1.5599	64.04
207	1.4378	54.41
208	1.5061	59.70
209	1.4777	57.47
210	1.6637	72.85
211	1.4741	57.19
212	1.5279	61.44
213	1.6942	75.54
214	1.6429	71.04
215	1.6401	70.80
216	1.6162	68.75
217	1.7292	78.70
218	1.8901	94.02
219	1.7213	77.98
220	1.5979	67.20
221	1.5714	64.99
222	1.7279	78.58
223	1.4858	58.10
224	1.4818	57.79
225	1.3375	47.08
226	1.4755	57.30
227	1.3057	44.87
228	1.1810	36.71
229	1.1080	32.31
230	1.1020	31.96
231	1.0621	29.69
232	1.0917	31.37
233	1.0571	29.41
234	1.0730	30.30
235	1.1145	32.69
236	1.1170	32.84
237	1.0968	31.66
238	1.0710	30.19
239	1.0951	31.56
240	1.0402	28.48
241	1.0444	28.71
242	1.0194	27.35
243	1.0821	30.82
244	0.9996	26.30
245	1.0166	27.20
246	0.9958	26.10
247	1.0470	28.85
248	1.1462	34.58
249	1.1158	32.77
250	1.1304	33.63
251	1.2503	41.14
252	1.2939	44.06
253	1.2969	44.27
254	1.2525	41.29
255	1.2931	44.01
256	1.2864	43.55
257	1.1386	34.12
258	1.1336	33.82
259	1.1978	37.76
260	1.4753	57.28
261	1.3929	51.06
262	1.3509	48.03
263	1.1691	35.97
264	1.1922	37.41
265	1.3753	49.78
266	1.2525	41.29
267	1.1129	32.60
268	1.1989	37.83
269	1.3262	46.29
270	1.3709	49.46
271	1.3199	45.85
272	1.5577	63.86
273	2.0755	113.37
274	1.9102	96.03
275	1.4438	54.86
276	1.3805	50.16
277	1.3083	45.05
278	1.3826	50.31
279	1.4072	52.12
280	1.4745	57.22
281	1.7570	81.25
282	2.2666	135.21
283	2.2986	139.06
284	2.2603	134.46
285	2.0217	107.57
286	1.7718	82.62
287	1.5645	64.42
288	1.5807	65.76
289	1.7477	80.39
290	1.4637	56.39
291	1.4988	59.12
292	1.5336	61.90
293	1.5264	61.32
294	1.3798	50.11
295	1.3804	50.15
296	1.6507	71.71
297	1.4599	56.09
298	1.3732	49.63
299	1.5937	66.85
300	1.6692	73.33
301	1.3649	49.03
302	1.3903	50.87
303	1.2146	38.83
304	1.1976	37.75
305	1.0578	29.45
306	1.1396	34.18
307	1.1547	35.09
308	1.1449	34.50
309	1.1032	32.03
310	0.9791	25.23
311	0.9640	24.46
312	1.1692	35.98
313	1.1778	36.51
314	1.1192	32.97
315	1.1002	31.86
316	1.3042	44.77
317	1.2254	39.52
318	1.1768	36.45
319	1.2900	43.80
320	1.3816	50.24
321	1.4271	53.60
322	1.2328	40.00
323	1.5945	66.91
324	1.7953	84.83
325	1.6316	70.06
326	1.7595	81.48
327	1.7630	81.80
328	1.9116	96.18
329	1.5927	66.76
330	1.6828	74.53
331	1.4809	57.72
332	1.2928	43.99
333	1.1497	34.79
334	1.1145	32.69
335	0.9905	25.82
336	0.9293	22.73
337	1.0147	27.10
338	1.0497	29.00
339	1.0040	26.53
340	1.0289	27.86
341	0.9676	24.64
342	1.0209	27.43
343	1.0526	29.16
344	1.0506	29.05
345	1.1233	33.21
346	1.0433	28.65
347	1.0876	31.13
348	1.1702	36.04
349	1.1371	34.03
350	1.1129	32.60
351	1.1366	34.00
352	1.1679	35.90
353	1.0626	29.72
354	1.1051	32.14
355	1.1964	37.67
356	1.2953	44.16
357	1.5441	62.75
358	1.2387	40.38
359	1.2506	41.16
360	1.1747	36.32
361	1.2333	40.03
362	1.0907	31.31
363	1.1548	35.10
364	1.0607	29.61
365	1.0555	29.32
366	1.3315	46.66
367	1.4596	56.07
368	2.0145	106.81
369	2.1784	124.89
370	1.7724	82.68
371	1.6222	69.26
372	1.5733	65.15
373	1.5851	66.13
374	1.4329	54.04
375	1.3515	48.07
376	1.3262	46.29
377	1.3378	47.10
378	1.3282	46.43
379	1.3047	44.80
380	1.2291	39.76
381	1.1530	34.99
382	1.1051	32.14
383	1.0501	29.02
384	1.0949	31.55
385	1.1760	36.40
386	1.1965	37.68
387	1.3778	49.96
388	1.3131	45.38
389	1.5709	64.95
390	1.6873	74.93
391	1.6492	71.58
392	1.4331	54.05
393	1.4022	51.75
394	1.5807	65.76
395	1.3930	51.07
396	1.3678	49.24
397	1.5010	59.30
398	1.4951	58.83
399	1.3229	46.06
400	1.4116	52.44
401	1.5695	64.83
402	1.5419	62.57
403	1.4125	52.51
404	1.3443	47.56
405	1.4658	56.55
406	1.5066	59.74
407	1.5373	62.20
408	1.2550	41.45
409	1.3114	45.26
410	1.2134	38.75
411	1.1441	34.45
412	1.2710	42.52
413	1.1959	37.64
414	1.1319	33.72
415	1.1772	36.47
416	1.1547	35.09
417	1.0790	30.64
418	1.1736	36.25
419	1.2088	38.46
420	1.2501	41.13
421	1.1453	34.52
422	1.2051	38.22
423	1.2596	41.76
424	1.3375	47.08
425	1.3914	50.95
426	1.4693	56.82
427	1.4498	55.32
428	1.3776	49.95
429	1.5477	63.04
430	1.5019	59.37
431	1.4095	52.29
432	1.4679	56.71
433	1.6134	68.51
434	1.5197	60.78
435	1.3601	48.69
436	1.5367	62.15
437	1.6135	68.52
438	1.4540	55.64
439	1.5123	60.19
440	1.4152	52.71
441	1.2844	43.42
442	1.1914	37.36
443	1.1267	33.41
444	1.1236	33.23
445	1.1411	34.27
446	1.1694	35.99
447	1.1858	37.01
448	1.2489	41.05
449	1.0966	31.65
450	1.2223	39.32
451	1.3156	45.55
452	1.3028	44.67
453	1.3829	50.33
454	1.3830	50.34
455	1.6854	74.76
456	1.5015	59.34
457	1.2516	41.23
458	1.3829	50.33
459	1.3856	50.53
460	1.2159	38.91
461	1.3021	44.62
462	1.5987	67.27
463	1.6368	70.51
464	1.8884	93.85
