# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7p41_D.pdb
# Chain: D
# Normalized: False
ResIdx	RMSF	B_factor
148	0.8590	19.42
149	0.8570	19.33
150	0.8096	17.25
151	0.9285	22.69
152	0.9878	25.68
153	0.8138	17.43
154	0.8164	17.54
155	1.0413	28.54
156	1.0278	27.80
157	0.9283	22.68
158	0.9348	23.00
159	1.1301	33.61
160	1.0342	28.15
161	1.1039	32.07
162	1.0233	27.56
163	0.8687	19.86
164	0.8588	19.41
165	0.8563	19.30
166	0.7982	16.77
167	0.7499	14.80
168	0.8614	19.53
169	0.7657	15.43
170	0.7440	14.57
171	0.7689	15.56
172	0.7627	15.31
173	0.7379	14.33
174	0.7682	15.53
175	0.7306	14.05
176	0.7544	14.98
177	0.8082	17.19
178	0.7838	16.17
179	0.7087	13.22
180	0.7430	14.53
181	0.7254	13.85
182	0.7942	16.60
183	0.7514	14.86
184	0.8247	17.90
185	0.8339	18.30
186	0.8364	18.41
187	0.8896	20.83
188	0.9283	22.68
189	1.0106	26.88
190	0.9777	25.16
191	0.8590	19.42
192	0.9781	25.18
193	1.0136	27.04
194	0.9080	21.70
195	1.0373	28.32
196	0.9893	25.76
197	0.8373	18.45
198	0.8711	19.97
199	0.9011	21.37
200	0.7911	16.47
201	0.7704	15.62
202	0.8375	18.46
203	0.8112	17.32
204	0.8393	18.54
205	0.8136	17.42
206	0.7875	16.32
207	0.9225	22.40
208	0.9159	22.08
209	0.8105	17.29
210	0.8103	17.28
211	0.9161	22.09
212	0.8332	18.27
213	0.8492	18.98
214	0.7853	16.23
215	0.9293	22.73
216	0.9364	23.08
217	0.9149	22.03
218	0.8316	18.20
219	0.8208	17.73
220	0.8228	17.82
221	0.9124	21.91
222	0.8171	17.57
223	0.8126	17.38
224	0.7982	16.77
225	0.8395	18.55
226	0.7709	15.64
227	0.8042	17.02
228	0.7677	15.51
229	0.7233	13.77
230	0.7265	13.89
231	0.7379	14.33
232	0.7394	14.39
233	0.7394	14.39
234	0.7819	16.09
235	0.7973	16.73
236	0.7615	15.26
237	0.7350	14.22
238	0.7428	14.52
239	0.8208	17.73
240	0.7726	15.71
241	0.7532	14.93
242	0.7782	15.94
243	0.7843	16.19
244	0.7371	14.30
245	0.7884	16.36
246	0.8096	17.25
247	0.9116	21.87
248	0.9591	24.21
249	0.9260	22.57
250	0.8728	20.05
251	0.8265	17.98
252	0.8750	20.15
253	1.0435	28.66
254	0.9032	21.47
255	0.8704	19.94
256	0.8557	19.27
257	0.8171	17.57
258	0.8279	18.04
259	0.9254	22.54
260	0.7361	14.26
261	0.8089	17.22
262	0.7466	14.67
263	0.9074	21.67
264	0.8594	19.44
265	0.7862	16.27
266	0.7935	16.57
267	0.7273	13.92
268	0.7033	13.02
269	0.7412	14.46
270	0.7456	14.63
271	0.7792	15.98
272	0.7942	16.60
273	0.8291	18.09
274	0.8570	19.33
275	0.8182	17.62
276	0.7760	15.85
277	0.7765	15.87
278	0.7474	14.70
279	0.7642	15.37
280	0.7751	15.81
281	0.6867	12.41
282	0.7807	16.04
283	0.8235	17.85
284	0.7453	14.62
285	0.8357	18.38
286	0.8599	19.46
287	0.8911	20.90
288	0.8393	18.54
289	0.7804	16.03
290	0.7841	16.18
291	0.7327	14.13
292	0.7259	13.87
293	0.6979	12.82
294	0.7225	13.74
295	0.7199	13.64
296	0.7173	13.54
297	0.7777	15.92
298	0.7935	16.57
299	0.7389	14.37
300	0.7785	15.95
301	0.7491	14.77
302	0.7422	14.50
303	0.7862	16.27
304	0.7870	16.30
305	0.8898	20.84
306	0.9899	25.79
307	0.8947	21.07
308	1.0461	28.80
309	1.0266	27.74
310	1.0596	29.55
311	0.9617	24.34
312	0.9775	25.15
313	0.9660	24.56
314	0.8548	19.23
315	0.8154	17.50
316	0.8018	16.92
317	0.7714	15.66
318	0.7519	14.88
319	0.7215	13.70
320	0.7514	14.86
321	0.7512	14.85
322	0.7906	16.45
323	0.7932	16.56
324	0.8510	19.06
325	0.7244	13.81
326	0.7644	15.38
327	0.7879	16.34
328	0.7672	15.49
329	0.8147	17.47
330	0.8345	18.33
331	0.8881	20.76
332	0.9962	26.12
333	1.0753	30.43
334	1.0666	29.94
335	1.0325	28.06
336	1.3085	45.06
337	1.2525	41.29
338	1.2134	38.75
339	1.2721	42.59
340	1.4459	55.02
341	1.3583	48.56
342	1.2766	42.89
343	1.4883	58.30
344	1.2262	39.57
345	1.2249	39.49
346	1.0266	27.74
347	1.0519	29.12
348	0.9549	24.00
349	0.8787	20.32
350	0.8983	21.24
351	0.8364	18.41
352	0.7872	16.31
353	0.7896	16.41
354	0.7343	14.19
355	0.7023	12.98
356	0.8093	17.24
357	0.8025	16.95
358	0.9876	25.67
359	1.0508	29.06
360	1.0919	31.38
361	1.2575	41.62
362	1.0813	30.77
363	1.0708	30.18
364	1.0459	28.79
365	0.9561	24.06
366	1.0457	28.78
367	1.1274	33.45
368	0.9740	24.97
369	0.9269	22.61
370	0.9664	24.58
371	0.9707	24.80
372	0.9275	22.64
373	0.8288	18.08
374	0.7855	16.24
375	0.9901	25.80
376	1.0170	27.22
377	0.8476	18.91
378	0.8168	17.56
379	0.8217	17.77
380	0.9662	24.57
381	0.8476	18.91
382	0.9389	23.20
383	0.8969	21.17
384	0.9895	25.77
385	0.9055	21.58
386	1.1233	33.21
387	1.0377	28.34
388	1.0698	30.12
389	1.0488	28.95
390	1.0218	27.48
391	0.9157	22.07
392	0.9715	24.84
393	0.8847	20.60
394	0.9184	22.20
395	0.8463	18.85
396	0.8894	20.82
397	0.8035	16.99
398	0.8240	17.87
399	0.8713	19.98
400	1.0164	27.19
401	1.0653	29.87
402	1.2772	42.93
403	1.2228	39.35
404	1.1121	32.55
405	1.1512	34.88
406	1.0099	26.84
407	1.4470	55.11
408	1.3209	45.92
409	1.2320	39.95
410	1.3386	47.16
411	1.3608	48.74
412	1.3582	48.55
413	1.1849	36.95
414	1.3069	44.95
415	1.3562	48.41
416	1.6849	74.72
417	1.6720	73.58
418	1.6122	68.41
419	1.6739	73.74
420	1.7163	77.53
421	1.7767	83.08
422	1.6549	72.08
423	1.6288	69.82
424	1.6129	68.47
425	1.6173	68.84
426	1.4585	55.99
427	1.1589	35.35
428	1.1133	32.62
429	0.9857	25.57
430	0.9246	22.50
431	0.8800	20.38
432	0.7627	15.31
433	0.7765	15.87
434	0.7879	16.34
435	0.8341	18.31
436	1.0061	26.64
437	1.0832	30.88
438	0.9367	23.09
439	0.8254	17.93
440	0.7937	16.58
441	0.7384	14.35
442	0.7755	15.83
443	0.7181	13.57
444	0.8737	20.09
445	0.8136	17.42
446	0.8499	19.01
447	0.7846	16.20
448	0.8741	20.11
449	0.9575	24.13
450	0.9541	23.96
451	1.3220	46.00
