# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 7wab_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
92	0.9197	22.26
93	0.8722	20.02
94	0.8813	20.44
95	0.8627	19.59
96	0.8537	19.18
97	0.9467	23.59
98	0.9134	21.96
99	0.8782	20.30
100	0.9295	22.74
101	0.8998	21.31
102	0.9053	21.57
103	0.9346	22.99
104	0.8610	19.51
105	0.9103	21.81
106	0.8393	18.54
107	0.9086	21.73
108	0.9166	22.11
109	0.9475	23.63
110	1.0357	28.23
111	0.9874	25.66
112	1.1136	32.64
113	1.0905	31.30
114	1.0497	29.00
115	1.2323	39.97
116	1.1457	34.55
117	1.2221	39.31
118	1.3819	50.26
119	1.3400	47.26
120	1.6756	73.89
121	1.3670	49.18
122	1.3356	46.95
123	1.1918	37.38
124	1.1138	32.65
125	1.0763	30.49
126	1.0687	30.06
127	1.1581	35.30
128	1.2385	40.37
129	0.9839	25.48
130	0.9377	23.14
131	0.9124	21.91
132	0.9005	21.34
133	0.7743	15.78
134	0.8939	21.03
135	0.8892	20.81
136	0.8920	20.94
137	0.9360	23.06
138	0.9034	21.48
139	0.8754	20.17
140	0.8634	19.62
141	0.8682	19.84
142	0.8858	20.65
143	0.8501	19.02
144	0.9053	21.57
145	0.9310	22.81
146	0.8793	20.35
147	0.8574	19.35
148	0.9184	22.20
149	0.9623	24.37
150	0.8706	19.95
151	0.9752	25.03
152	0.9413	23.32
153	0.9285	22.69
154	0.9415	23.33
155	0.9246	22.50
156	0.9581	24.16
157	0.8208	17.73
158	0.8590	19.42
159	0.8782	20.30
160	0.8543	19.21
161	0.8737	20.09
162	0.8254	17.93
163	0.8272	18.01
164	0.7978	16.75
165	0.9314	22.83
166	0.8140	17.44
167	0.8667	19.77
168	0.8093	17.24
169	0.8971	21.18
170	0.9415	23.33
171	0.9086	21.73
172	0.8667	19.77
173	0.8780	20.29
174	0.8361	18.40
175	0.9826	25.41
176	1.0459	28.79
177	0.9727	24.90
178	0.9393	23.22
179	0.9853	25.55
180	1.0051	26.59
181	1.0655	29.88
182	0.9775	25.15
183	1.0289	27.86
184	0.9585	24.18
185	1.0239	27.59
186	0.9471	23.61
187	1.0455	28.77
188	0.9449	23.50
189	0.9134	21.96
190	0.9787	25.21
191	0.9419	23.35
192	1.0083	26.76
193	0.9638	24.45
194	1.0388	28.40
195	1.0432	28.64
196	0.9715	24.84
197	0.9026	21.44
198	1.0138	27.05
199	0.9391	23.21
200	1.0213	27.45
201	1.1094	32.39
202	1.1448	34.49
203	1.0832	30.88
204	1.0240	27.60
205	1.0272	27.77
206	0.9693	24.73
207	1.0290	27.87
208	0.9147	22.02
209	0.8767	20.23
210	1.0618	29.67
211	1.0187	27.31
212	0.9053	21.57
213	0.9862	25.60
214	1.0259	27.70
215	0.9273	22.63
216	0.9447	23.49
217	0.9076	21.68
218	1.1359	33.96
219	0.9874	25.66
220	0.9859	25.58
221	1.0272	27.77
222	0.9283	22.68
223	0.8594	19.44
224	0.9143	22.00
225	0.9289	22.71
226	0.8614	19.53
227	0.8726	20.04
228	0.8713	19.98
229	0.8682	19.84
230	0.9021	21.42
231	0.8543	19.21
232	0.9806	25.31
233	0.9149	22.03
234	0.9248	22.51
235	0.9433	23.42
236	0.9513	23.82
237	0.9493	23.72
238	1.0423	28.59
239	1.0475	28.88
240	0.9401	23.26
241	1.0289	27.86
242	1.0401	28.47
243	1.0612	29.64
244	1.0754	30.44
245	1.1965	37.68
246	1.0883	31.17
247	1.0076	26.72
248	1.0779	30.58
249	0.9597	24.24
250	1.0157	27.15
251	1.0395	28.44
252	0.9308	22.80
253	0.9314	22.83
254	0.9924	25.92
255	1.0121	26.96
256	0.9475	23.63
257	1.0008	26.36
258	0.9768	25.11
259	1.0357	28.23
260	1.0737	30.34
261	1.1165	32.81
262	1.2135	38.76
263	1.0712	30.20
264	1.1282	33.50
265	1.1684	35.93
266	1.0522	29.14
267	1.1994	37.86
268	1.2139	38.78
269	1.2391	40.41
270	1.2266	39.60
271	1.1423	34.34
272	1.1080	32.31
273	1.2123	38.68
274	1.1311	33.67
275	1.0607	29.61
276	1.0211	27.44
277	0.9748	25.01
278	0.9124	21.91
279	0.9569	24.10
280	1.0348	28.18
281	0.9709	24.81
282	0.9330	22.91
283	0.9949	26.05
284	0.9281	22.67
285	0.9330	22.91
286	0.8969	21.17
287	1.0966	31.65
288	1.1111	32.49
289	1.0207	27.42
290	1.0353	28.21
291	1.0359	28.24
292	1.0971	31.68
293	1.0404	28.49
294	1.0546	29.27
295	1.0102	26.86
296	1.1221	33.14
297	1.0895	31.24
298	1.2385	40.37
299	1.0589	29.51
300	1.0671	29.97
301	1.1895	37.24
302	1.1326	33.76
303	1.1245	33.28
304	0.9834	25.45
305	1.0285	27.84
306	0.9648	24.50
307	1.1112	32.50
308	0.9348	23.00
309	0.9660	24.56
310	0.9839	25.48
311	0.9636	24.44
312	1.1033	32.04
313	1.0539	29.23
314	1.0886	31.19
315	1.0689	30.07
316	1.0355	28.22
317	0.9713	24.83
318	0.9203	22.29
319	0.8977	21.21
320	0.9417	23.34
321	1.0501	29.02
322	0.9221	22.38
323	0.9795	25.25
324	0.9693	24.73
325	1.0285	27.84
326	0.9762	25.08
327	1.0653	29.87
328	1.0650	29.85
329	1.0357	28.23
330	0.8590	19.42
331	1.0013	26.39
332	0.9192	22.24
333	0.9281	22.67
334	0.8750	20.15
335	0.8318	18.21
336	0.9074	21.67
337	0.7954	16.65
338	0.8458	18.83
339	0.8918	20.93
340	0.7906	16.45
341	0.8986	21.25
342	0.8339	18.30
343	0.8685	19.85
344	0.8930	20.99
345	0.9475	23.63
346	0.8830	20.52
347	0.9057	21.59
348	0.9533	23.92
349	1.0057	26.62
350	1.1578	35.28
351	1.2883	43.68
352	1.0441	28.69
353	1.1368	34.01
354	1.0791	30.65
355	0.9034	21.48
356	0.9244	22.49
357	0.8847	20.60
358	0.8539	19.19
359	0.8767	20.23
360	0.8147	17.47
361	0.9375	23.13
362	0.9634	24.43
363	1.0290	27.87
364	0.9539	23.95
365	0.9034	21.48
366	0.8918	20.93
367	0.8883	20.77
368	0.9021	21.42
369	0.8892	20.81
370	0.9287	22.70
371	0.9391	23.21
372	0.9479	23.65
373	0.8530	19.15
374	0.9199	22.27
375	0.9028	21.45
376	1.0318	28.02
377	1.1109	32.48
378	1.1006	31.88
379	0.8975	21.20
380	1.0080	26.74
381	0.8706	19.95
382	0.9509	23.80
383	0.8612	19.52
384	0.8962	21.14
385	0.8806	20.41
386	0.9084	21.72
387	0.8603	19.48
388	0.9389	23.20
389	0.8830	20.52
390	0.9559	24.05
391	0.9356	23.04
392	0.8730	20.06
393	0.8761	20.20
394	0.8658	19.73
395	0.8759	20.19
396	0.8737	20.09
397	0.8789	20.33
398	0.8384	18.50
399	0.9381	23.16
400	1.0504	29.04
401	1.0108	26.89
402	1.0428	28.62
403	1.1987	37.82
404	1.2577	41.63
405	0.9632	24.42
406	0.9911	25.85
407	0.9362	23.07
408	0.8313	18.19
409	0.8168	17.56
410	0.9159	22.08
411	0.9529	23.90
412	0.8452	18.80
413	0.9974	26.18
414	0.9742	24.98
415	0.9503	23.77
416	0.8977	21.21
417	0.9190	22.23
418	0.9356	23.04
419	0.8791	20.34
420	0.8603	19.48
421	0.8546	19.22
422	0.8907	20.88
423	0.8612	19.52
424	0.8945	21.06
425	0.8557	19.27
426	1.2363	40.23
427	1.1497	34.79
428	0.9977	26.20
429	1.1419	34.32
430	1.1981	37.78
431	1.0537	29.22
432	1.0248	27.64
433	0.9455	23.53
434	0.9812	25.34
435	1.0194	27.35
436	1.0283	27.83
437	1.0218	27.48
438	0.9770	25.12
439	0.8913	20.91
440	0.9634	24.43
441	0.9157	22.07
442	1.0013	26.39
443	0.9636	24.44
444	1.0309	27.97
445	1.0520	29.13
446	1.0544	29.26
447	0.9736	24.95
448	0.9859	25.58
449	0.9744	24.99
450	0.9445	23.48
451	1.0571	29.41
452	0.9601	24.26
453	1.0097	26.83
454	1.0457	28.78
455	1.1068	32.24
456	1.1576	35.27
457	1.0475	28.88
458	1.1194	32.98
459	1.1635	35.63
460	1.1886	37.18
461	1.1419	34.32
462	1.1240	33.25
463	1.0664	29.93
464	1.0426	28.61
465	1.0628	29.73
466	1.0696	30.11
467	1.0659	29.90
468	1.0531	29.19
469	1.0827	30.85
470	1.0373	28.32
471	0.9812	25.34
472	1.0373	28.32
473	1.0594	29.54
474	0.9024	21.43
475	0.9777	25.16
476	1.0653	29.87
477	0.9803	25.29
478	0.9213	22.34
479	0.9583	24.17
480	0.9487	23.69
481	0.9920	25.90
482	0.9729	24.91
483	1.0117	26.94
484	1.2815	43.22
