# RMSF derived from B-factors using Debye-Waller equation
# RMSF = sqrt(3 * B / (8 * π²))
# Source: 6sms_A.pdb
# Chain: A
# Normalized: False
ResIdx	RMSF	B_factor
216	1.1164	32.80
217	1.3193	45.81
218	1.4122	52.49
219	1.3145	45.48
220	1.2769	42.91
221	1.0318	28.02
222	0.9350	23.01
223	0.8748	20.14
224	0.8407	18.60
225	0.8270	18.00
226	0.8101	17.27
227	0.8384	18.50
228	0.8354	18.37
229	0.8928	20.98
230	0.8756	20.18
231	0.8377	18.47
232	0.8443	18.76
233	0.8512	19.07
234	0.8517	19.09
235	0.9007	21.35
236	0.8901	20.85
237	0.9427	23.39
238	0.8669	19.78
239	0.8345	18.33
240	0.7997	16.83
241	0.8384	18.50
242	0.8636	19.63
243	0.8429	18.70
244	0.8780	20.29
245	0.9059	21.60
246	1.0130	27.01
247	1.0300	27.92
248	1.0300	27.92
249	1.0117	26.94
250	1.0170	27.22
251	1.0173	27.24
252	0.9269	22.61
253	0.9093	21.76
254	0.9221	22.38
255	0.8836	20.55
256	0.8548	19.23
257	0.9254	22.54
258	0.8519	19.10
259	0.8265	17.98
260	0.8447	18.78
261	0.8313	18.19
262	0.8420	18.66
263	0.8483	18.94
264	0.8728	20.05
265	0.8458	18.83
266	0.8492	18.98
267	0.8517	19.09
268	0.8566	19.31
269	0.8813	20.44
270	0.8654	19.71
271	0.8830	20.52
272	0.9236	22.45
273	0.9693	24.73
274	0.9246	22.50
275	0.9068	21.64
276	0.9188	22.22
277	0.9275	22.64
278	0.9874	25.66
279	0.9926	25.93
280	1.0373	28.32
281	1.0664	29.93
282	1.0095	26.82
283	1.0382	28.37
284	1.0477	28.89
285	1.0255	27.68
286	0.9905	25.82
287	0.9768	25.11
288	0.9789	25.22
289	1.0144	27.08
290	0.9260	22.57
291	0.9469	23.60
292	0.8952	21.09
293	0.8523	19.12
294	0.8597	19.45
295	0.8505	19.04
296	0.8519	19.10
297	0.8603	19.48
298	0.9571	24.11
299	0.8649	19.69
300	0.9120	21.89
301	1.0192	27.34
302	1.0173	27.24
303	0.9605	24.28
304	1.0162	27.18
305	0.9301	22.77
306	0.9589	24.20
307	1.0017	26.41
308	1.0501	29.02
309	1.0279	27.81
310	1.0971	31.68
311	1.2048	38.20
312	1.1522	34.94
313	1.0053	26.60
314	0.9283	22.68
315	0.9017	21.40
316	0.8581	19.38
317	0.8851	20.62
318	0.8935	21.01
319	0.9184	22.20
320	1.0893	31.23
321	1.0112	26.91
322	0.8971	21.18
323	0.8826	20.50
324	0.8530	19.15
325	0.8458	18.83
326	0.8463	18.85
327	0.8645	19.67
328	0.8499	19.01
329	0.8539	19.19
330	0.8719	20.01
331	0.8817	20.46
332	0.9281	22.67
333	1.0085	26.77
334	1.0298	27.91
335	0.9907	25.83
336	1.0340	28.14
337	1.1443	34.46
338	1.1817	36.75
339	1.1143	32.68
340	1.1532	35.00
341	1.0982	31.74
342	1.0841	30.93
343	1.0213	27.45
344	1.1061	32.20
345	1.0575	29.43
346	1.0501	29.02
347	1.0694	30.10
348	0.9705	24.79
349	1.0119	26.95
350	0.9034	21.48
351	0.9176	22.16
352	0.9332	22.92
353	0.9053	21.57
354	0.9120	21.89
355	0.8834	20.54
356	0.8621	19.56
357	0.8364	18.41
358	0.8806	20.41
359	0.8695	19.90
360	0.8164	17.54
361	0.8614	19.53
362	0.8361	18.40
363	0.8847	20.60
364	0.9038	21.50
365	0.9045	21.53
366	0.9541	23.96
367	1.0340	28.14
368	0.9772	25.13
369	0.9627	24.39
370	0.9631	24.41
371	0.9367	23.09
372	0.9059	21.60
373	0.8945	21.06
374	0.8772	20.25
375	0.8849	20.61
376	0.8793	20.35
377	1.0023	26.44
378	1.0937	31.48
379	1.0121	26.96
380	0.9567	24.09
381	0.8815	20.45
382	0.9053	21.57
383	0.9151	22.04
384	0.9991	26.27
385	1.0338	28.13
386	1.0692	30.09
387	1.1404	34.23
388	1.0508	29.06
389	1.0366	28.28
390	1.1624	35.56
391	1.1148	32.71
392	1.0573	29.42
393	0.9725	24.89
394	0.9897	25.78
395	0.9332	22.92
396	0.9271	22.62
397	0.8971	21.18
398	0.8992	21.28
399	0.9070	21.65
400	0.9577	24.14
401	0.9371	23.11
402	0.9729	24.91
403	1.0502	29.03
404	1.0807	30.74
405	1.1648	35.71
406	1.0944	31.52
407	1.0776	30.56
408	1.0971	31.68
409	0.9399	23.25
410	0.9597	24.24
411	1.0134	27.03
412	0.9841	25.49
413	1.0395	28.44
414	1.0612	29.64
415	1.0336	28.12
416	1.0619	29.68
417	1.0533	29.20
418	1.0767	30.51
419	1.2265	39.59
420	1.1001	31.85
421	1.0190	27.33
422	0.9318	22.85
423	0.9195	22.25
424	0.9186	22.21
425	0.9377	23.14
426	1.0044	26.55
427	0.9994	26.29
428	0.9826	25.41
429	0.9379	23.15
430	0.9533	23.92
431	0.9615	24.33
432	0.9197	22.26
433	0.8916	20.92
434	0.9314	22.83
435	0.9775	25.15
436	0.9164	22.10
437	0.8990	21.27
438	0.8817	20.46
439	0.8568	19.32
440	0.8748	20.14
441	0.8791	20.34
442	0.8748	20.14
443	0.9072	21.66
444	0.9738	24.96
445	1.1431	34.39
446	1.4279	53.66
447	1.1665	35.81
448	0.9595	24.23
449	0.9721	24.87
450	0.9666	24.59
451	1.0800	30.70
452	1.0904	31.29
453	1.1994	37.86
454	1.1429	34.38
455	1.2297	39.80
456	1.2435	40.70
457	1.2483	41.01
458	1.2613	41.87
459	1.1726	36.19
460	1.1908	37.32
461	1.1762	36.41
462	1.1708	36.08
463	1.1008	31.89
464	1.0435	28.66
465	0.9962	26.12
466	1.0737	30.34
467	1.1514	34.89
468	1.0078	26.73
469	0.9847	25.52
470	0.9674	24.63
471	1.0229	27.54
472	0.9555	24.03
473	0.9962	26.12
474	0.8886	20.78
475	0.9130	21.94
476	0.9346	22.99
477	0.8905	20.87
478	0.8286	18.07
479	0.8386	18.51
480	0.8126	17.38
481	0.8164	17.54
482	0.8131	17.40
483	0.8065	17.12
484	0.8702	19.93
485	0.9579	24.15
486	1.0276	27.79
487	1.0607	29.61
488	1.0200	27.38
489	1.0359	28.24
490	0.8741	20.11
491	0.8413	18.63
492	0.8366	18.42
493	0.8108	17.30
494	0.8348	18.34
495	0.8320	18.22
496	0.8263	17.97
497	0.8398	18.56
498	0.8470	18.88
499	0.9178	22.17
500	1.0102	26.86
501	0.9994	26.29
502	1.1545	35.08
503	1.1471	34.63
504	1.3383	47.14
505	1.3063	44.91
506	1.1152	32.73
507	1.0557	29.33
508	0.9818	25.37
509	0.9143	22.00
510	0.9059	21.60
511	0.9225	22.40
512	0.8733	20.07
513	0.8281	18.05
514	0.8750	20.15
515	0.8763	20.21
516	0.8474	18.90
517	0.8302	18.14
518	0.8711	19.97
519	0.9066	21.63
520	0.8503	19.03
521	0.8713	19.98
522	1.0497	29.00
523	1.1833	36.85
524	1.0082	26.75
525	0.9291	22.72
526	0.9977	26.20
527	0.9975	26.19
528	1.0919	31.38
529	1.1749	36.33
530	1.1011	31.91
531	0.9688	24.70
532	0.9101	21.80
533	0.9164	22.10
534	0.9362	23.07
535	1.0584	29.48
536	1.1479	34.68
537	1.0530	29.18
538	0.9567	24.09
539	0.8594	19.44
540	0.8514	19.08
541	0.8649	19.69
542	0.9143	22.00
543	0.8698	19.91
544	0.8907	20.88
545	0.8543	19.21
546	0.8210	17.74
547	0.8161	17.53
548	0.8145	17.46
549	0.8189	17.65
550	0.8313	18.19
551	0.8759	20.19
552	0.9250	22.52
553	0.9153	22.05
554	0.9371	23.11
555	0.8404	18.59
556	0.8776	20.27
557	0.9007	21.35
558	0.8964	21.15
559	0.8879	20.75
560	0.8550	19.24
561	0.9186	22.21
562	0.9467	23.59
563	0.8676	19.81
564	0.9258	22.56
565	0.9857	25.57
566	0.9595	24.23
567	1.0874	31.12
568	1.1073	32.27
569	1.0576	29.44
570	1.0061	26.64
571	0.8977	21.21
572	1.0216	27.47
573	1.0802	30.71
574	0.9441	23.46
575	1.0130	27.01
576	1.0004	26.34
577	0.9026	21.44
578	0.8550	19.24
579	0.8687	19.86
580	0.8483	18.94
581	0.8776	20.27
582	0.8072	17.15
583	0.8601	19.47
584	0.9084	21.72
585	0.9599	24.25
586	0.8467	18.87
587	0.8543	19.21
588	0.8171	17.57
589	0.8001	16.85
590	0.8485	18.95
591	0.8674	19.80
592	0.8772	20.25
593	0.9055	21.58
594	0.9141	21.99
595	0.9047	21.54
596	0.9112	21.85
597	0.9354	23.03
598	1.0123	26.97
599	1.0520	29.13
600	1.0860	31.04
601	1.0959	31.61
602	1.0562	29.36
603	1.0684	30.04
604	1.0294	27.89
605	1.0466	28.83
606	1.1194	32.98
607	1.2761	42.86
608	1.4536	55.61
609	1.3437	47.52
610	1.0419	28.57
611	0.9884	25.71
612	0.9742	24.98
613	1.0484	28.93
614	1.0800	30.70
615	1.0216	27.47
616	1.0229	27.54
617	1.0265	27.73
618	0.9857	25.57
619	0.9843	25.50
620	0.9342	22.97
621	0.9132	21.95
622	0.9338	22.95
623	0.9383	23.17
624	0.9569	24.10
625	0.9419	23.35
626	0.9401	23.26
627	1.0172	27.23
628	1.2420	40.60
629	1.4764	57.37
630	1.7187	77.74
631	1.5919	66.70
632	1.3754	49.79
633	1.0546	29.27
634	0.9364	23.08
635	0.8856	20.64
636	0.9228	22.41
637	0.9051	21.56
638	0.9521	23.86
639	0.9654	24.53
640	1.0015	26.40
641	1.0844	30.95
642	1.0869	31.09
643	1.0289	27.86
644	1.0252	27.66
645	0.9565	24.08
646	0.8954	21.10
647	0.8826	20.50
648	0.8735	20.08
649	0.9693	24.73
650	1.0351	28.20
651	1.1550	35.11
652	1.3794	50.08
653	1.3167	45.63
654	1.0978	31.72
655	1.0318	28.02
656	1.2168	38.97
657	1.1131	32.61
658	1.0100	26.85
659	0.9797	25.26
660	1.0680	30.02
661	0.9893	25.76
662	0.9473	23.62
663	0.8871	20.71
664	0.8682	19.84
665	0.8614	19.53
666	0.8823	20.49
667	0.8698	19.91
668	0.8309	18.17
669	0.8641	19.65
670	0.8739	20.10
671	0.9405	23.28
672	0.9350	23.01
673	0.9991	26.27
674	0.9916	25.88
675	0.9839	25.48
676	0.9332	22.92
677	0.9195	22.25
678	0.9019	21.41
679	0.8793	20.35
680	0.8943	21.05
681	0.9405	23.28
682	0.9646	24.49
683	0.9841	25.49
684	1.0134	27.03
685	1.0261	27.71
686	0.9455	23.53
687	0.9377	23.14
688	0.9180	22.18
689	0.8967	21.16
690	0.9334	22.93
691	0.9581	24.16
692	0.9775	25.15
693	0.9248	22.51
694	1.0032	26.49
695	0.9814	25.35
696	1.0281	27.82
697	1.0053	26.60
698	1.1230	33.19
699	0.9977	26.20
700	1.0634	29.76
701	0.9441	23.46
702	0.9236	22.45
703	0.8680	19.83
704	0.8709	19.96
705	0.8903	20.86
706	0.8851	20.62
707	0.9391	23.21
708	0.8873	20.72
709	0.9145	22.01
710	0.9322	22.87
711	1.0446	28.72
712	1.1542	35.06
713	1.1061	32.20
714	1.0349	28.19
715	1.0366	28.28
716	0.9762	25.08
717	1.0102	26.86
718	0.9443	23.47
719	0.9225	22.40
720	0.9479	23.65
721	0.9348	23.00
722	0.9281	22.67
723	0.9853	25.55
724	1.1311	33.67
725	1.3348	46.89
726	1.1684	35.93
727	1.0893	31.23
728	1.0325	28.06
729	0.9812	25.34
730	0.9489	23.70
731	0.9063	21.62
732	0.9013	21.38
733	0.8815	20.45
734	0.9575	24.13
735	0.9124	21.91
736	0.9139	21.98
737	0.8911	20.90
738	0.8528	19.14
739	0.8514	19.08
740	0.8763	20.21
741	0.8947	21.07
742	0.9267	22.60
743	0.9308	22.80
744	1.0397	28.45
745	1.1059	32.19
746	1.2139	38.78
