epoch,tb_loss,gradient_norm,gradient_norm_policy,gradient_norm_logZ
32,125.94461822509766,24.591737747192383,10.087777884829787,22.427444458007812
33,149.37005615234375,25.16191864013672,6.073940092655886,24.417810440063477
34,151.16934204101562,26.362424850463867,9.578974439912287,24.5605525970459
35,131.30599975585938,23.707761764526367,6.172284376580231,22.89019012451172
36,124.35091400146484,24.60601806640625,10.435856471282163,22.28338050842285
37,152.592041015625,25.352872848510742,5.794408602550828,24.68183708190918
38,133.91099548339844,25.043743133544922,9.621185937485885,23.12189292907715
39,151.5188446044922,25.158205032348633,5.256856949315288,24.602859497070312
40,146.84793090820312,25.202239990234375,6.994516383889781,24.212181091308594
41,144.5435028076172,24.161046981811523,2.4732236096601397,24.034130096435547
42,117.69683837890625,23.795644760131836,9.79347214709152,21.686878204345703
43,117.4347915649414,21.987398147583008,3.782776087757869,21.65955352783203
44,150.13609313964844,24.89436149597168,4.467388779888123,24.490236282348633
45,150.01483154296875,24.587865829467773,2.5959114430420676,24.4504451751709
46,140.2018585205078,24.053110122680664,4.327744878986792,23.660572052001953
47,116.68763732910156,22.84103775024414,7.466672018432371,21.586149215698242
48,122.90670776367188,22.89339828491211,5.784700193016355,22.1505069732666
49,138.49014282226562,26.868759155273438,13.009423307972728,23.50925636291504
50,154.21847534179688,24.987384796142578,3.0171724278702934,24.80455780029297
51,137.9490203857422,23.60291862487793,2.5826655129544394,23.46119499206543
52,133.8853302001953,24.17315101623535,7.062638965519535,23.118396759033203
53,139.65908813476562,24.28746223449707,5.677709399599259,23.614498138427734
54,120.2314682006836,22.124805450439453,3.049248210347527,21.91367530822754
55,125.75055694580078,22.493810653686523,1.9421377937016275,22.40981101989746
56,114.65492248535156,21.676727294921875,3.4638805629765828,21.398178100585938
57,113.31208801269531,21.344009399414062,1.704414467781948,21.275848388671875
58,136.83248901367188,23.4694881439209,2.1343198557512353,23.37224006652832
59,151.6508331298828,25.07565689086914,4.794925962592289,24.612945556640625
60,139.51681518554688,25.022544860839844,8.397193341786663,23.571483612060547
61,144.7498779296875,24.529708862304688,4.946717996978737,24.025747299194336
62,134.181640625,23.44844627380371,3.8574814460911027,23.12897491455078
63,145.48097229003906,24.108842849731445,0.758259472899976,24.0969181060791
64,148.28749084472656,24.458370208740234,2.48115278843985,24.332195281982422
65,143.02813720703125,23.971275329589844,1.9710093112090308,23.890106201171875
66,144.0904541015625,24.017711639404297,1.3321900386501815,23.980737686157227
67,112.40391540527344,21.50954246520996,3.7229402103088187,21.184904098510742
68,120.32083892822266,22.398181915283203,4.587522055075555,21.923349380493164
69,125.32872009277344,22.642288208007812,3.527098683608171,22.365882873535156
70,141.22889709472656,23.785259246826172,1.3722523922841559,23.745643615722656
71,111.54345703125,21.274263381958008,2.6663194232100897,21.106515884399414
72,133.77877807617188,23.247699737548828,2.5624230905688368,23.10605239868164
73,140.9498748779297,23.73487663269043,1.3767587385967583,23.69491195678711
74,111.67723846435547,21.141124725341797,0.9677707373412525,21.11896514892578
75,139.23721313476562,25.42704963684082,9.546237199375808,23.567014694213867
76,131.55865478515625,22.947458267211914,1.2269751845775678,22.91463279724121
77,124.9525146484375,22.58293914794922,3.324430061696621,22.336904525756836
78,132.23228454589844,23.015918731689453,1.4038018272385857,22.973068237304688
79,143.58547973632812,24.01885986328125,2.134376699747317,23.923839569091797
80,109.04218292236328,21.535612106323242,5.309032702411669,20.870956420898438
81,126.66995239257812,22.80122184753418,3.7688259751962585,22.487590789794922
82,144.4916534423828,24.167278289794922,2.793610127180792,24.005273818969727
83,146.94451904296875,24.510604858398438,3.7647321277290873,24.219757080078125
84,117.47306060791016,21.880311965942383,3.1197152790157734,21.65676498413086
85,136.1495361328125,23.47623062133789,2.791899241913281,23.309627532958984
86,107.13683319091797,21.034727096557617,3.7927242489623274,20.689973831176758
87,109.93376922607422,21.471960067749023,4.696419002033393,20.952056884765625
88,134.81674194335938,23.27865219116211,1.8657283978272279,23.203765869140625
89,108.59490966796875,20.990964889526367,2.712046372790872,20.81502914428711
90,114.8564453125,21.9310245513916,4.715377621379622,21.418102264404297
91,138.867919921875,23.642578125,2.1252635847608263,23.546863555908203
92,128.6072235107422,22.703763961791992,1.6077059632155475,22.646770477294922
93,107.50871276855469,20.884553909301758,2.6414200524022107,20.716840744018555
94,106.80155944824219,20.79473304748535,2.435101571962637,20.651662826538086
95,126.44342041015625,22.67523193359375,3.079170319150952,22.465192794799805
96,106.16487121582031,20.869462966918945,3.384944656292645,20.593120574951172
97,127.09197235107422,22.73892593383789,3.0622383925000483,22.531784057617188
98,106.50519561767578,20.74958610534668,2.2566535798720357,20.626508712768555
99,131.24685668945312,22.9332218170166,1.403512850987023,22.890235900878906
100,125.4820556640625,22.43431854248047,1.649710653068773,22.373580932617188
101,119.05431365966797,21.883975982666016,1.9289199236114736,21.798799514770508
102,125.30830383300781,22.445005416870117,1.8485828573183047,22.368749618530273
103,137.9051971435547,23.50589942932129,1.4422615553604543,23.46160888671875
104,113.42269897460938,21.386526107788086,2.1105250436048504,21.282133102416992
105,138.67050170898438,23.620222091674805,1.9668866968184555,23.53818702697754
106,120.01284790039062,22.169551849365234,3.4973949649117837,21.891944885253906
107,125.87837982177734,22.51902961730957,2.130166132391247,22.418052673339844
108,103.3653793334961,20.67884635925293,3.8341161754478073,20.320289611816406
109,126.13167572021484,22.46358299255371,1.0260885977185332,22.440135955810547
110,122.83016967773438,22.173845291137695,1.1475463885538029,22.14413070678711
111,119.12619018554688,21.93199348449707,2.374834796709524,21.803037643432617
112,127.4035415649414,22.577457427978516,1.4009903336600884,22.533946990966797
113,125.78356170654297,22.46121597290039,1.5324126296795588,22.40888023376465
114,111.86978912353516,21.426572799682617,3.530686575268669,21.133676528930664
115,134.37330627441406,23.21415138244629,1.5360278351691254,23.16327667236328
116,136.97425842285156,23.739906311035156,4.1083996508028475,23.38170623779297
117,139.23480224609375,23.608383178710938,1.420456135283029,23.565610885620117
118,118.27631378173828,22.106229782104492,4.0892497125726495,21.724720001220703
119,124.77359008789062,22.89126205444336,5.0901311818893715,22.31816291809082
120,122.41990661621094,22.536436080932617,4.342744542531942,22.114055633544922
121,122.7462158203125,22.22673797607422,2.0191457334030933,22.13483428955078
122,131.15255737304688,23.002164840698242,2.399867906149364,22.87662696838379
123,116.99276733398438,21.642610549926758,1.1446718131085951,21.612319946289062
124,135.4359130859375,23.281036376953125,0.9636002313578872,23.261085510253906
125,135.1983184814453,23.38671112060547,2.720630799946225,23.227922439575195
126,127.67080688476562,22.605480194091797,1.4423582385339706,22.559417724609375
127,131.58474731445312,23.027179718017578,2.2248982251524607,22.91944122314453
128,126.52467346191406,22.509449005126953,1.346863581037697,22.4691162109375
129,113.98693084716797,21.380084991455078,1.2854869943211515,21.341405868530273
130,123.49590301513672,22.507137298583984,3.6605569032242373,22.20746612548828
131,103.25215911865234,20.379880905151367,1.7529402658656508,20.304351806640625
132,109.51014709472656,21.232452392578125,3.6484443346338615,20.916641235351562
133,126.66706848144531,22.696439743041992,3.0984922550177174,22.483943939208984
134,110.49407196044922,21.261438369750977,3.282260877524554,21.006561279296875
135,128.44442749023438,22.655000686645508,0.9857632451729489,22.633543014526367
136,104.38475799560547,20.69788360595703,3.367531873934983,20.422100067138672
137,110.22947692871094,21.324325561523438,3.79849861092907,20.98328399658203
138,121.41077423095703,22.094749450683594,1.8877546983760591,22.01395606994629
139,102.58235931396484,20.338930130004883,2.0213274230788345,20.238239288330078
140,133.80215454101562,23.262638092041016,2.6364599930968926,23.11275291442871
141,100.13703918457031,20.01009178161621,0.7884399575222841,19.994552612304688
142,101.76092529296875,20.25411605834961,1.9756166721240203,20.157535552978516
143,133.00820922851562,23.148208618164062,2.3357102060180392,23.030071258544922
144,133.16714477539062,23.147024154663086,1.9277158978222082,23.066612243652344
145,106.14261627197266,20.61051368713379,1.101945538294193,20.58103370666504
146,103.7165756225586,20.401418685913086,1.4136387970547435,20.35238265991211
147,127.65025329589844,22.7606143951416,2.9015530762462567,22.574909210205078
148,125.76290130615234,22.44554901123047,1.5053016440036602,22.395015716552734
149,132.52601623535156,23.353282928466797,4.088851614627325,22.992544174194336
150,105.99254608154297,20.66299057006836,1.929105969351397,20.572742462158203
151,102.08258056640625,20.22247886657715,1.0933597984937504,20.192901611328125
152,134.1464385986328,23.367366790771484,3.253992310652299,23.139694213867188
153,134.7463836669922,23.24458122253418,1.5040938756415003,23.19586944580078
154,117.6114730834961,21.74485969543457,1.7964244374384328,21.670528411865234
155,126.06468200683594,22.515499114990234,1.9229563213885275,22.433231353759766
156,113.79093933105469,21.428682327270508,2.2345029740749527,21.311861038208008
157,137.0814666748047,23.391286849975586,1.3131251379217135,23.354400634765625
158,122.79302215576172,22.27069091796875,2.387897473679111,22.142303466796875
159,141.02041625976562,23.76047706604004,1.450140422420462,23.716184616088867
160,129.27157592773438,22.727182388305664,1.2565815018858546,22.69241714477539
161,113.4706802368164,21.39275360107422,2.060490530189096,21.293292999267578
162,143.64906311035156,24.443527221679688,4.851548727909053,23.95722198486328
163,129.49951171875,22.849157333374023,2.2197300630115917,22.74108123779297
164,130.94821166992188,23.0925350189209,3.284719429923815,22.85772705078125
165,105.34330749511719,20.53781509399414,1.108391550320116,20.507883071899414
166,134.92796325683594,23.336410522460938,2.527471771811613,23.199138641357422
167,106.7558822631836,20.873580932617188,3.0615839242478406,20.64783477783203
168,127.5797348022461,22.64397430419922,1.7850268586546292,22.573509216308594
169,119.01573181152344,22.033798217773438,3.3049796834772707,21.784521102905273
170,124.04505920410156,22.341909408569336,2.063922501718259,22.246374130249023
171,124.10147094726562,22.513856887817383,3.357331624410177,22.262123107910156
172,115.7386474609375,21.567466735839844,1.8741328210251027,21.485885620117188
173,100.33739471435547,20.405757904052734,3.964181084697244,20.016998291015625
174,128.16586303710938,22.86210060119629,3.3509950296812105,22.615182876586914
175,108.58152770996094,20.92864990234375,2.0676493329463352,20.826263427734375
176,127.32473754882812,22.8840389251709,4.037011237718797,22.525136947631836
177,139.9384765625,23.78221321105957,2.8259240051657186,23.61372184753418
178,100.59471130371094,20.673160552978516,5.079380688544386,20.039447784423828
179,118.72105407714844,21.87863540649414,2.0340132026272473,21.78388214111328
180,115.9375,21.69398307800293,2.75298528733719,21.51859474182129
181,127.1668472290039,22.740413665771484,3.063499855186732,22.533119201660156
182,100.38367462158203,20.303869247436523,3.384439183613529,20.019807815551758
183,101.39012145996094,20.168838500976562,1.3229982955511508,20.125398635864258
184,130.1971893310547,23.015483856201172,3.1318293280489167,22.801406860351562
185,124.98004913330078,22.41405487060547,1.9129401455994104,22.332275390625
186,126.48526763916016,22.512964248657227,1.6158955076832895,22.454898834228516
187,119.36843872070312,21.84512710571289,1.1870856198227382,21.812849044799805
188,100.56285095214844,20.16012954711914,2.18972048628317,20.040857315063477
189,126.86885833740234,22.513830184936523,1.0412098955008824,22.4897403717041
190,123.02574157714844,22.31623077392578,2.7093364064264964,22.151153564453125
191,132.46627807617188,23.01537322998047,1.2729763473944888,22.98014259338379
192,118.70005798339844,21.78421974182129,0.8992299201885341,21.76565170288086
193,143.097412109375,23.95344352722168,1.79571373517736,23.88603973388672
194,111.4903793334961,21.13054847717285,1.1445133011658852,21.099531173706055
195,130.5166015625,22.877256393432617,1.8062953189062256,22.805835723876953
196,122.6915054321289,22.201913833618164,1.6780087147813756,22.138412475585938
197,143.55422973632812,23.962875366210938,1.1298100338181833,23.936227798461914
198,126.57206726074219,22.849830627441406,4.099088798350855,22.479150772094727
199,133.82705688476562,23.159894943237305,1.4763498266402153,23.112789154052734
200,132.86831665039062,23.230022430419922,2.9891249594057756,23.036907196044922
