epoch,reward_mean,reward_std,reward_max,scaled_reward_mean,reward_p95,effective_reward_mean,effective_reward_std,consensus_bonus_mean,consensus_bonus_std,pi_complement_std,pi_clash_pocket_std,top_reward_seen,unique_smiles_generated,diversity_bonus_mean,temperature,lock_geo_positive,lock_proj_gt_05
36,4.440738677978516,2.2051310539245605,11.617105484008789,11.31749153137207,8.437809944152832,1.1317492723464966,0.9818698167800903,0.1581063037066794,0.02302782438000494,1.0416145820311848,0.7279238330815512,35.30098342895508,2079,0.49771177768707275,13.411500495672227,1,64
37,3.889702796936035,1.595479130744934,9.022795677185059,10.151348114013672,6.736659049987793,1.0151349306106567,0.4593091607093811,0.16155215441194493,0.026724422950474343,0.9307045382397144,0.6926029557135076,35.30098342895508,2139,0.490847110748291,2.442077791690826,0,64
38,3.9091310501098633,1.959348201751709,12.463821411132812,10.34130859375,7.93886137008667,1.0341308116912842,0.6964982748031616,0.15408889906519274,0.012348718662411022,1.0182657975081948,0.6867939583479028,35.30098342895508,2200,0.49313533306121826,6.4441514790058125,2,64
39,3.868595600128174,1.713014006614685,8.922050476074219,9.935956001281738,7.321211338043213,0.993595540523529,0.4634878933429718,0.15460938397480323,0.01658659263308791,0.9596345332990055,0.6866696955615667,35.30098342895508,2261,0.4931353032588959,2.521514266729355,0,64
40,3.4387476444244385,1.443938136100769,8.34660530090332,9.09880542755127,6.274111270904541,0.909880518913269,0.4685986340045929,0.15910002525949948,0.02349245104511875,0.8770901375428868,0.6390576241175641,35.30098342895508,2321,0.49084708094596863,2.696486592292786,0,64
41,4.38149881362915,1.8226535320281982,10.960222244262695,10.68998908996582,7.418914318084717,1.0689986944198608,0.46670809388160706,0.15643186597477485,0.014908448550902864,1.0,0.7425264983655842,35.30098342895508,2382,0.49313533306121826,3.6124002635478973,0,64
42,3.8898258209228516,2.6260316371917725,20.59013557434082,12.335758209228516,7.864609241485596,1.2335758209228516,1.753859519958496,0.1558228859125807,0.016426575013977804,0.9185586535436918,0.638152944569865,35.30098342895508,2442,0.48983338475227356,20.0,1,64
43,4.105825424194336,1.9801716804504395,12.03708553314209,11.42546272277832,8.265403747558594,1.1425464153289795,1.2806562185287476,0.15718066317900697,0.022002322998729406,1.096759253152213,0.7296920910291582,35.30098342895508,2505,0.49771177768707275,18.46399645805359,2,64
44,3.923246145248413,1.7546522617340088,9.592741966247559,10.169961929321289,7.806999206542969,1.016996145248413,0.4903824031352997,0.15782482296969158,0.02582224440283433,0.9610327696676113,0.6706030930533996,35.30098342895508,2566,0.49313533306121826,2.418706238269806,0,64
45,3.9053566455841064,1.9644895792007446,9.99743938446045,9.928443908691406,8.315757751464844,0.9928443431854248,0.5710523724555969,0.15784355497021477,0.026957937439358218,1.0976492993552176,0.758896754754388,35.30098342895508,2628,0.4954235553741455,2.1156292378902433,0,64
46,3.523158550262451,1.5330435037612915,10.906599044799805,9.606587409973145,5.7576799392700195,0.9606587886810303,0.5016999244689941,0.15794059337293126,0.01982091369361878,0.7545435292281023,0.5268779270575322,35.30098342895508,2691,0.49771177768707275,3.7105693280696874,0,64
47,3.9508328437805176,2.073093891143799,14.689230918884277,11.519474983215332,7.888577938079834,1.1519474983215332,1.3297033309936523,0.15554451250642531,0.011488951682629783,0.8870542454523286,0.6427254874826724,35.30098342895508,2752,0.49313533306121826,19.841786539554597,2,64
48,3.8040053844451904,2.0637874603271484,12.304179191589355,10.644153594970703,7.818901538848877,1.0644153356552124,0.8420959711074829,0.15548103471252722,0.011924758204803754,1.0928567781278569,0.7062098559065701,35.30098342895508,2812,0.48983335494995117,10.77495939731598,1,64
49,3.83488392829895,1.6195071935653687,9.975593566894531,10.267007827758789,6.806385040283203,1.0267008543014526,0.5328460931777954,0.16824703590446366,0.03852171064489215,0.8881544681951445,0.626111240595217,35.30098342895508,2871,0.48855888843536377,4.4107646524906166,1,64
50,3.866475820541382,1.5977991819381714,9.95349407196045,10.89677906036377,6.328818321228027,1.0896779298782349,0.4964732229709625,0.1584388742534004,0.027069292681057976,0.8510964894622701,0.607936184904628,35.30098342895508,2933,0.4954235553741455,1.9773558497428894,2,64
51,3.954902410507202,2.0174617767333984,10.765189170837402,10.85582160949707,8.018818855285645,1.0855822563171387,0.6293034553527832,0.1544296993762559,0.013650946048274024,0.9661002066944194,0.6476079215746822,35.30098342895508,2996,0.49771177768707275,4.0865934729576106,1,64
52,4.077467918395996,1.9761275053024292,12.495828628540039,12.058926582336426,8.051798820495605,1.2058926820755005,0.6825968027114868,0.15736336670023662,0.011452307944885203,1.096759253152213,0.7225907007038058,35.30098342895508,3057,0.49313533306121826,5.930563253164291,2,64
53,3.63071346282959,1.4601857662200928,8.861710548400879,9.764984130859375,5.94244384765625,0.9764984250068665,0.5215350389480591,0.1574226097621916,0.015038079146887274,0.9226691494652891,0.5944680896455737,35.30098342895508,3119,0.4954235553741455,3.482347959280014,0,64
54,4.103403568267822,1.7669870853424072,8.898839950561523,11.182852745056152,7.398856163024902,1.1182854175567627,0.9321742653846741,0.15742490840867643,0.015351100487793807,0.8715052979615213,0.6600492870742022,35.30098342895508,3180,0.49313533306121826,11.878455168008808,3,64
55,4.041045665740967,1.6442607641220093,9.24238395690918,11.375264167785645,7.285787105560303,1.137526512145996,0.7490736246109009,0.15392895193035705,0.012832027141656979,0.9034169078421103,0.6310423365628408,35.30098342895508,3241,0.49313533306121826,8.332202684879302,3,64
56,4.421660423278809,2.8409934043884277,21.031749725341797,13.634978294372559,8.783275604248047,1.3634979724884033,2.1131229400634766,0.15503492544642386,0.015162322543015458,1.1923216258103349,0.7633885292620268,35.30098342895508,3302,0.49313533306121826,20.0,3,64
57,3.8280975818634033,2.7275335788726807,22.86518669128418,12.07902717590332,6.272908687591553,1.2079026699066162,1.7846412658691406,0.158734415578466,0.017993407847841508,0.955555303213791,0.6025543287664802,35.30098342895508,3364,0.4954235553741455,20.0,1,64
58,3.9275598526000977,1.6450101137161255,9.33678913116455,11.213536262512207,7.499495029449463,1.1213536262512207,0.5989473462104797,0.15829324546680393,0.019521797443450183,0.8681371489430688,0.574691912385602,35.30098342895508,3426,0.4954235553741455,4.165820002555847,2,64
59,3.4738025665283203,1.4327739477157593,9.446728706359863,8.92175579071045,5.747544765472412,0.892175555229187,0.3402836322784424,0.1549800466141166,0.01497934219403302,0.8385254915624212,0.7635733851879062,35.30098342895508,3488,0.4954235553741455,1.7272313594818116,0,64
60,3.6428046226501465,1.4581822156906128,7.486132621765137,8.802220344543457,6.784855365753174,0.8802220821380615,0.5715581774711609,0.1612211325148848,0.036410664895585455,0.8522431339559152,0.6610036731538135,35.30098342895508,3549,0.49313533306121826,2.6085728287696845,0,64
61,3.751462936401367,1.8768017292022705,8.48880672454834,10.05746841430664,7.826295375823975,1.005746841430664,0.5891238451004028,0.15860843145924866,0.02441295311393147,0.9499177595981665,0.6128888767097851,35.30098342895508,3612,0.49771177768707275,2.3447188556194303,0,64
62,3.779916524887085,1.9792416095733643,12.93537425994873,9.691286087036133,6.2619547843933105,0.9691286087036133,0.6068236231803894,0.15355723689865852,0.011102479602105026,1.0259094669487168,0.6984300766878435,35.30098342895508,3674,0.4954235553741455,3.7796579837799067,0,64
63,3.545074462890625,1.4534696340560913,9.03775405883789,8.690629959106445,6.342493057250977,0.8690630197525024,0.3828890919685364,0.1574535242688255,0.017505237544683028,0.7485337229377178,0.6694598189069072,35.30098342895508,3736,0.4954235553741455,2.007902318239212,1,64
64,3.902880907058716,1.785294532775879,9.945709228515625,10.616945266723633,7.929052829742432,1.0616943836212158,0.5241870284080505,0.15529459752967878,0.015439359028741778,0.9264979425233496,0.6322043408392034,35.30098342895508,3799,0.49771177768707275,2.117051410675049,1,64
65,3.513139486312866,1.4070913791656494,9.500876426696777,9.54783821105957,5.5627946853637695,0.9547837972640991,0.4713273048400879,0.1546989914788463,0.008822961100852155,0.764827390657526,0.5422813310319728,35.30098342895508,3861,0.4954235553741455,2.3581897616386405,2,64
66,3.909214735031128,1.554094910621643,10.41435718536377,10.39478874206543,5.911384582519531,1.0394787788391113,0.49613210558891296,0.15332844395983147,0.009646172998925307,0.9499177595981665,0.6529814396808185,35.30098342895508,3922,0.49313533306121826,2.428648400306701,0,64
67,4.218719959259033,3.079192876815796,24.441265106201172,14.127297401428223,6.4578633308410645,1.4127296209335327,2.2171990871429443,0.15772568732465816,0.02813107784240039,1.0588171466310885,0.7154536891748435,35.30098342895508,3980,0.48465263843536377,20.0,2,64
68,3.8675289154052734,1.9830176830291748,13.319230079650879,10.262832641601562,7.163140773773193,1.0262832641601562,0.7282394766807556,0.15377913986573696,0.016033376514092604,1.0784646204210873,0.77627539856616,35.30098342895508,4035,0.4794059693813324,8.77500371336937,1,64
69,3.710771322250366,1.8638015985488892,9.35212516784668,10.68765640258789,8.215860366821289,1.068765640258789,0.7195655107498169,0.15495721376741708,0.016752376343417634,0.9559384704964018,0.6309091942774044,35.30098342895508,4095,0.48983335494995117,6.330725193023682,3,64
70,3.956686019897461,1.6540415287017822,9.976762771606445,10.526055335998535,6.942101955413818,1.0526055097579956,0.4714915454387665,0.15782091409847873,0.02831231543678835,0.960143218483576,0.7554533486253733,35.30098342895508,4157,0.4954235553741455,2.754754161834717,0,64
71,4.408942222595215,3.0417919158935547,21.601438522338867,14.128522872924805,8.892197608947754,1.412852168083191,2.3852531909942627,0.16291891096371783,0.031442134359975636,1.0383279828647594,0.6634112182449653,35.30098342895508,4220,0.49771177768707275,20.0,2,64
72,3.8756790161132812,1.8134981393814087,8.956259727478027,9.898284912109375,7.994232177734375,0.9898284077644348,0.6101194024085999,0.15537720160379476,0.016686029160731457,1.068800254666418,0.7513982662890891,35.30098342895508,4284,0.5,3.543453943729401,1,64
73,3.7965941429138184,1.531369686126709,8.353543281555176,10.097678184509277,6.3673624992370605,1.0097678899765015,0.6205070614814758,0.1544110515245563,0.011641680861847472,0.8737435175009884,0.6986513707668255,35.30098342895508,4345,0.49313533306121826,2.3175694704055787,1,64
74,4.5638227462768555,2.945401906967163,20.047313690185547,14.72534465789795,9.226638793945312,1.472534418106079,2.0567924976348877,0.15531170571447378,0.011997248833847429,1.136121245455343,0.7099050160376804,35.30098342895508,4408,0.49771177768707275,20.0,2,64
75,3.8953280448913574,1.672502875328064,8.419831275939941,10.251958847045898,7.002847194671631,1.0251959562301636,0.5919550061225891,0.15678090550169438,0.011926466577634676,1.0353847035643322,0.7564142352148667,35.30098342895508,4467,0.4885588586330414,2.7356064260005954,0,64
76,3.6324009895324707,1.5639599561691284,8.928215026855469,9.517773628234863,6.8509368896484375,0.9517773389816284,0.5472544431686401,0.15855836077092064,0.024607484203474552,1.0226917607470982,0.7205994496768399,35.30098342895508,4529,0.4954235553741455,3.7050988852977755,1,64
77,4.02910041809082,1.8356856107711792,8.432577133178711,11.277975082397461,7.888221263885498,1.1277976036071777,0.6630931496620178,0.1573789401053667,0.022544410534320637,0.95695949986141,0.6142750492433765,35.30098342895508,4591,0.4954235553741455,6.341198742389678,1,64
78,3.4909818172454834,1.43415105342865,8.478601455688477,8.37652587890625,5.402388095855713,0.8376525640487671,0.45732513070106506,0.15484303049880127,0.016964422784875314,0.7441175562369161,0.5642265438480646,35.30098342895508,4655,0.5,3.0661139249801637,0,64
79,3.4665606021881104,1.194959282875061,5.933661937713623,8.466827392578125,5.402100563049316,0.8466827869415283,0.46781671047210693,0.15659822751252653,0.018575269551880432,0.8418671120640121,0.718045768760614,35.30098342895508,4715,0.490847110748291,1.671844905614853,1,64
80,4.468470096588135,2.821215867996216,18.181428909301758,12.497198104858398,9.899422645568848,1.2497198581695557,1.5372921228408813,0.15397633154939125,0.014337231520387269,1.1021995055342748,0.7368847457059747,35.30098342895508,4772,0.4839824140071869,20.0,3,64
81,3.912416934967041,1.8955585956573486,9.301253318786621,10.886541366577148,7.851398944854736,1.0886541604995728,0.6664205193519592,0.1569417271226617,0.01334068989969762,0.8759760181506112,0.661921015876422,35.30098342895508,4830,0.48627063632011414,5.21823142170906,2,64
82,4.062060356140137,1.886235237121582,9.919222831726074,10.680098533630371,7.911317348480225,1.068009853363037,0.5267308354377747,0.15739527929356095,0.02261894385091816,0.9955957701296244,0.7085284411455247,35.30098342895508,4888,0.4852569103240967,2.036137014627457,0,64
83,4.303325176239014,1.9425654411315918,10.418456077575684,11.274979591369629,8.311502456665039,1.127497911453247,0.5512784123420715,0.15671080196372425,0.02042847330139088,1.0,0.6806257139972858,35.30098342895508,4945,0.4839824140071869,1.9604973495006561,0,64
84,4.0137457847595215,2.0594964027404785,11.454071044921875,10.891980171203613,7.788829803466797,1.089198112487793,0.7997978329658508,0.15559586599152322,0.010309606866830787,0.8579533695807716,0.6233473618439972,35.30098342895508,5005,0.490847110748291,8.841748571395875,3,64
85,4.0604352951049805,1.5965923070907593,8.889339447021484,11.258952140808105,7.372921943664551,1.1258952617645264,0.5663774609565735,0.15645310861995654,0.017134581658233054,1.0940847701960759,0.7267567882157335,35.30098342895508,5065,0.49084708094596863,3.156121212244033,0,64
86,4.089134216308594,2.2247962951660156,17.664827346801758,11.541849136352539,6.865415096282959,1.1541849374771118,1.6274282932281494,0.15409891174089319,0.00861125684388477,0.7842131307081003,0.6482147392996238,35.30098342895508,5124,0.4885588586330414,20.0,1,64
87,3.7471165657043457,1.983687162399292,12.156662940979004,10.986380577087402,7.754330635070801,1.0986379384994507,1.1661468744277954,0.15717065130941515,0.018713329854099358,0.856386850377795,0.6675128895428165,35.30098342895508,5184,0.48983335494995117,14.462919121980667,2,64
88,4.286036014556885,2.0150649547576904,10.937837600708008,10.985358238220215,7.972695350646973,1.0985358953475952,0.5515143871307373,0.15623285762951603,0.01516608169903964,1.122284047990971,0.780310233300354,35.30098342895508,5243,0.4885588586330414,3.302094972133636,0,64
89,4.598973274230957,3.773674964904785,22.91785430908203,16.639663696289062,8.350308418273926,1.663966417312622,3.069288492202759,0.15610882113519348,0.013755417174703506,0.899218410621135,0.6650973750493169,35.30098342895508,5301,0.48627060651779175,20.0,5,64
90,4.029868125915527,1.856685757637024,12.467249870300293,11.689029693603516,7.401884078979492,1.16890287399292,0.8740726113319397,0.1564519371183968,0.011779962866383385,0.8964992679863157,0.6796022131646294,35.30098342895508,5359,0.48627060651779175,10.859484380483627,3,64
91,3.8461334705352783,1.7389376163482666,8.889989852905273,9.730106353759766,7.449583053588867,0.9730105996131897,0.46364715695381165,0.15410673764907917,0.00967132222476442,1.0287612013363452,0.7670864122369443,35.30098342895508,5417,0.4862706661224365,2.31992038488388,0,64
92,4.071995258331299,1.8151549100875854,12.009878158569336,10.795209884643555,7.186146259307861,1.0795210599899292,0.6390700340270996,0.15550545442569974,0.014529055734094905,1.0940847701960759,0.7685828335364479,35.30098342895508,5476,0.4885588586330414,4.0565677165985115,1,64
93,4.251166820526123,2.6563477516174316,16.682016372680664,14.426493644714355,7.795112133026123,1.4426493644714355,2.0234475135803223,0.1582014102660317,0.026617110054542346,1.0503673092661443,0.6949567413712583,35.30098342895508,5534,0.48627063632011414,20.0,3,64
94,4.287450313568115,2.4896113872528076,15.949650764465332,12.835803985595703,8.46347427368164,1.2835804224014282,1.5215483903884888,0.15522462918773985,0.015107425234397719,1.1082741016440834,0.754357158960013,35.30098342895508,5592,0.48627063632011414,20.0,2,64
95,3.711916923522949,1.4966305494308472,10.956294059753418,9.213601112365723,5.787105560302734,0.9213600158691406,0.5040653347969055,0.16326795531290708,0.02934638417580653,0.8147504890302306,0.6957161527611434,35.30098342895508,5650,0.4852569103240967,3.9234528183937076,1,64
96,3.9626827239990234,2.1842806339263916,16.120824813842773,12.22909164428711,7.360063552856445,1.2229090929031372,1.543222427368164,0.15542008300384397,0.020685001600123796,0.955555303213791,0.7744842390647633,35.30098342895508,5711,0.4915173053741455,20.0,2,64
97,4.1896820068359375,1.9523617029190063,10.438973426818848,10.959325790405273,7.842165946960449,1.0959323644638062,0.6049636602401733,0.1522989002132638,0.008034173428942816,1.0734727523323542,0.7624837702888759,35.30098342895508,5767,0.48169419169425964,4.527754080295564,1,64
98,4.229230880737305,2.5142760276794434,16.350805282592773,12.94549560546875,7.889041423797607,1.2945497035980225,1.6249622106552124,0.15674363743070852,0.013805536319158231,1.0968705484240153,0.6757485368363022,35.30098342895508,5827,0.490847110748291,20.0,3,64
99,3.512141227722168,1.3126288652420044,8.34660530090332,8.594209671020508,5.471146583557129,0.8594210147857666,0.4056551158428192,0.15765173780309752,0.026472258356008974,0.7891785186983994,0.7056279116461938,35.30098342895508,5887,0.490847110748291,2.8010773777961733,1,64
100,3.847489356994629,1.6357660293579102,8.451495170593262,10.212428092956543,7.18574857711792,1.0212428569793701,0.6213749647140503,0.15904940266389445,0.023985512743822095,0.8881544681951445,0.6535161223239572,35.30098342895508,5945,0.48627063632011414,4.272703582048415,1,64
101,3.828368663787842,1.5776722431182861,8.47675895690918,10.52216911315918,7.1773552894592285,1.0522170066833496,0.7414432764053345,0.15341648464029042,0.009474626831271857,0.9596345332990055,0.6783337514616056,35.30098342895508,6006,0.49313533306121826,6.367133527994156,3,64
102,3.885364055633545,1.8645318746566772,11.390015602111816,10.441502571105957,7.721602439880371,1.0441502332687378,0.558154284954071,0.15570785359584202,0.013721178204633694,0.9890760761311538,0.7004808998111433,35.30098342895508,6065,0.4875451326370239,4.5408442378044125,0,64
103,3.7857487201690674,1.6523069143295288,7.9325127601623535,10.054319381713867,6.902344226837158,1.005431890487671,0.5312302708625793,0.15386472808715146,0.00833421320500374,0.9771560696096606,0.6756066649649713,35.30098342895508,6125,0.49084708094596863,2.230653244256973,0,64
104,3.7184195518493652,1.8994849920272827,11.313175201416016,10.02967357635498,7.879114627838135,1.002967357635498,0.73292475938797,0.16162812575899613,0.03543028381278789,1.0344410855022146,0.685191819085621,35.30098342895508,6187,0.4954235553741455,8.815123456716536,1,64
105,4.021909713745117,1.6829545497894287,10.34730339050293,10.531597137451172,6.834686756134033,1.0531597137451172,0.49612903594970703,0.15951800217634052,0.03577560976248446,0.9270248108869579,0.6274609764826328,35.30098342895508,6248,0.49313533306121826,2.3324945747852324,2,64
106,3.9554643630981445,1.7789033651351929,10.335200309753418,11.153986930847168,7.29011869430542,1.1153987646102905,0.6602534651756287,0.15852282394171324,0.020879349144998446,0.9861095828431037,0.6569528437896035,35.30098342895508,6305,0.4819519817829132,6.421034944057465,1,64
107,4.112294673919678,1.6844191551208496,8.449609756469727,10.522513389587402,7.392324924468994,1.0522513389587402,0.6044595837593079,0.1565385736153879,0.02046822014033707,1.0076610835866393,0.6852716335101255,35.30098342895508,6363,0.48525694012641907,4.200321036577225,1,64
